file,name,x,y,z,majorRadius,bRadius,minorRadius,theta_x,theta_y,theta_z
t060.tif,t000_cell_0030,249.433,178.555,43.962437500000,22.5462,24.0369,22.5462,2.94373,5.26167,3.58246
t060.tif,t000_cell_0031,318.886,158.16,43.011875000000,22.8643,23.774,22.5124,3.07251,5.83653,4.84161
t060.tif,t000_cell_0010,128.71,273.659,30.163062500000,22.5778,27.7818,20.8454,6.17236,6.68192,6.33309
t060.tif,t000_cell_0011,141.076,197.428,42.110437500000,22.8416,27.7818,19.8939,6.49548,3.06989,5.02809
t060.tif,t000_cell_0050,323.828,278.976,38.809250000000,26.5089,28.286,20.9007,6.20814,3.14082,7.39375
t060.tif,t000_cell_0051,364.122,346.179,41.583125000000,28.4916,26.7797,22.2027,6.37726,3.41825,8.33051
t060.tif,t000_cell_0060,195.814,287.148,39.523687500000,27.5502,26.8312,22.4034,6.47873,0.187057,8.39085
t060.tif,t000_cell_0061,216.363,238.478,37.598500000000,25.818,24.283,18.5642,6.66725,3.43075,7.40135
t060.tif,t000_cell_0040,350.252,225.245,39.303437500000,25.083,22.3208,24.3347,7.90093,6.48194,5.61065
t060.tif,t000_cell_0041,388.998,264.551,39.871625000000,24.6502,22.0518,24.4209,8.20003,6.63533,5.44386
t060.tif,t000_cell_00210,435.322,238.768,40.160375000000,19.1471,18.8787,19.1471,4.11533,1.53271,4.39455
t060.tif,t000_cell_00211,442.99,254.927,25.482687500000,19.36,16.9376,18.7082,3.97659,1.53895,4.74698
t060.tif,t000_cell_00200,409.69,170.272,33.060125000000,20.7871,16.9376,19.2193,4.95424,4.71966,7.46025
t060.tif,t000_cell_00201,439.938,182.727,41.340875000000,20.5678,16.9376,19.2759,4.96684,4.76026,7.41206
