file,name,x,y,z,majorRadius,bRadius,minorRadius,theta_x,theta_y,theta_z
t193.tif,GT_1,135.000000,332.000000,147.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_2,161.000000,357.000000,147.000000,8.616844,8.186002,7.755160,0.0,0.0,0.0
t193.tif,GT_3,125.000000,296.000000,140.000000,8.808192,8.367782,7.927372,0.0,0.0,0.0
t193.tif,GT_4,124.000000,232.000000,140.000000,9.771898,9.283304,8.794709,0.0,0.0,0.0
t193.tif,GT_5,127.864407,309.135593,113.898305,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_6,113.000000,268.000000,119.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_7,124.000000,209.000000,112.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_8,143.000000,182.000000,126.000000,8.155366,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_9,140.000000,199.000000,147.000000,8.155366,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_10,179.000000,185.000000,168.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_11,175.000000,165.000000,154.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_12,205.000000,151.000000,140.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_13,170.000000,165.000000,126.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_14,188.000000,166.000000,133.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_15,166.000000,180.000000,105.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_16,186.000000,164.000000,91.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_17,129.000000,308.000000,98.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_18,147.000000,311.000000,84.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_19,150.000000,330.000000,98.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_20,168.000000,350.000000,91.000000,8.340863,8.000000,7.506777,0.0,0.0,0.0
t193.tif,GT_21,148.000000,262.000000,70.000000,8.166395,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_22,174.000000,307.000000,63.000000,9.163515,8.705339,8.247163,0.0,0.0,0.0
t193.tif,GT_23,199.000000,337.000000,77.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_24,257.000000,336.000000,63.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_25,112.000000,246.000000,105.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_26,129.000000,270.000000,91.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_27,135.000000,199.000000,98.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_28,158.000000,187.000000,91.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_29,146.000000,226.000000,84.000000,8.144323,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_30,172.000000,209.000000,70.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_31,206.000000,181.000000,84.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_32,249.000000,169.000000,70.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_33,177.000000,293.000000,182.000000,9.900000,9.405000,8.910000,0.0,0.0,0.0
t193.tif,GT_34,214.000000,299.000000,182.000000,9.628084,9.146680,8.665276,0.0,0.0,0.0
t193.tif,GT_35,214.000000,283.000000,154.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_36,235.000000,321.000000,140.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_37,162.000000,275.000000,154.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_38,181.000000,310.000000,154.000000,9.900000,9.405000,8.910000,0.0,0.0,0.0
t193.tif,GT_39,176.000000,346.000000,175.000000,10.084642,9.580410,9.076178,0.0,0.0,0.0
t193.tif,GT_40,211.000000,356.000000,154.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_41,219.000000,337.000000,182.000000,8.725824,8.289533,7.853241,0.0,0.0,0.0
t193.tif,GT_42,242.000000,326.000000,168.000000,8.725824,8.289533,7.853241,0.0,0.0,0.0
t193.tif,GT_43,281.000000,355.000000,175.000000,9.415413,8.944642,8.473872,0.0,0.0,0.0
t193.tif,GT_44,311.000000,361.000000,168.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_45,244.000000,290.000000,175.000000,9.628084,9.146680,8.665276,0.0,0.0,0.0
t193.tif,GT_46,277.000000,315.000000,147.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_47,283.000000,305.000000,168.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_48,306.000000,294.000000,154.000000,8.160882,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_49,136.000000,345.000000,126.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_50,157.000000,362.000000,119.000000,8.373171,8.000000,7.535854,0.0,0.0,0.0
t193.tif,GT_51,174.000000,384.000000,140.000000,8.485281,8.061017,7.636753,0.0,0.0,0.0
t193.tif,GT_52,197.000000,399.000000,126.000000,8.389279,8.000000,7.550351,0.0,0.0,0.0
t193.tif,GT_53,222.000000,379.000000,161.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_54,253.000000,372.000000,182.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_55,263.000000,378.000000,161.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_56,291.000000,400.000000,168.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_57,178.000000,384.000000,112.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_58,185.000000,394.000000,91.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_59,216.000000,410.000000,105.000000,8.679286,8.245321,7.811357,0.0,0.0,0.0
t193.tif,GT_60,241.000000,414.000000,91.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_61,191.000000,367.000000,91.000000,8.297590,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_62,220.000000,382.000000,77.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_63,256.000000,389.000000,84.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_64,296.000000,399.000000,77.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_65,134.000000,263.000000,161.000000,9.377100,8.908245,8.439390,0.0,0.0,0.0
t193.tif,GT_66,155.000000,220.000000,168.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_67,141.000000,256.000000,126.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_68,176.000000,272.000000,105.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_69,162.000000,241.000000,154.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_70,199.000000,243.000000,154.000000,9.918165,9.422257,8.926349,0.0,0.0,0.0
t193.tif,GT_71,189.000000,221.000000,182.000000,11.034944,10.483197,9.931450,0.0,0.0,0.0
t193.tif,GT_72,227.000000,203.000000,175.000000,10.200000,9.690000,9.180000,0.0,0.0,0.0
t193.tif,GT_73,171.000000,271.000000,133.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_74,210.000000,284.000000,133.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_75,241.000000,306.000000,119.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_76,277.000000,308.000000,105.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_77,176.000000,231.000000,126.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_78,218.000000,242.000000,126.000000,9.434511,8.962786,8.491060,0.0,0.0,0.0
t193.tif,GT_79,257.000000,241.000000,133.000000,9.420191,8.949182,8.478172,0.0,0.0,0.0
t193.tif,GT_80,301.000000,210.000000,112.000000,10.030952,9.529404,9.027857,0.0,0.0,0.0
t193.tif,GT_81,215.000000,259.000000,182.000000,9.009994,8.559495,8.108995,0.0,0.0,0.0
t193.tif,GT_82,238.000000,241.000000,175.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_83,232.000000,245.000000,154.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_84,261.000000,264.000000,154.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_85,265.000000,265.000000,175.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_86,306.000000,267.000000,175.000000,10.261579,9.748500,9.235421,0.0,0.0,0.0
t193.tif,GT_87,287.000000,236.000000,154.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_88,318.000000,227.000000,161.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_89,264.000000,212.000000,182.000000,10.841587,10.299507,9.757428,0.0,0.0,0.0
t193.tif,GT_90,299.000000,221.000000,182.000000,8.684469,8.250245,7.816022,0.0,0.0,0.0
t193.tif,GT_91,313.000000,173.000000,182.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_92,355.000000,178.000000,182.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_93,227.000000,169.000000,175.000000,9.990495,9.490971,8.991446,0.0,0.0,0.0
t193.tif,GT_94,259.000000,175.000000,182.000000,9.990495,9.490971,8.991446,0.0,0.0,0.0
t193.tif,GT_95,287.000000,158.000000,168.000000,9.168424,8.710003,8.251582,0.0,0.0,0.0
t193.tif,GT_96,324.000000,136.000000,175.000000,9.401064,8.931011,8.460957,0.0,0.0,0.0
t193.tif,GT_97,160.000000,236.000000,63.000000,8.144323,8.000000,7.500000,0.0,0.0,0.0
t193.tif,GT_98,189.000000,255.000000,49.000000,9.129074,8.672621,8.216167,0.0,0.0,0.0
t193.tif,GT_99,218.000000,249.000000,56.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
