file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t142.tif,t120_cell_001,385.898,109.186,89.8715,18.2018,17.966,16.5898,-1.67101,1.06719,-0.201117,0
t142.tif,t120_cell_002,322.829,106.329,90.8937,17.7037,17.2355,16.5644,-1.45693,0.0562715,0.675628,0
t142.tif,t120_cell_004,425.871,123.568,97.5058,19.7075,18.6657,16.9313,-0.34787,0.0692195,0.0721756,0
t142.tif,t120_cell_006,354.711,110.071,119.606,19.194,18.1,16.1941,0.965367,0.749766,0.0230679,0
t142.tif,t120_cell_011,491.083,122.781,78.1883,18.1024,16.6,16.1062,-0.852663,0.183326,0.799533,0
t142.tif,t120_cell_013,467.382,130.167,161.746,20.0498,18.211,17.7835,-0.423858,0.939899,-1.08522,0
t142.tif,t120_cell_016,307.17,124.586,131.127,19.5336,17.7926,16.8437,-0.388447,0.241327,-1.2869,0
t142.tif,t120_cell_017,377.536,171.644,173.164,25.0987,19.6639,18.3581,2.8353,-1.42851,-2.15312,0
t142.tif,t120_cell_018,561.511,167.466,96.1048,17.8813,16.9597,14.9496,0.311522,1.28763,-0.117505,0
t142.tif,t120_cell_019,523.763,144.328,163.11,21.3764,17.7172,16.6809,0.0911281,0.934859,-0.602137,0
t142.tif,t120_cell_020,206.818,157.256,163.277,20.5066,18.8164,17.4796,-0.364215,1.23774,-0.804862,0
t142.tif,t120_cell_021,266.905,122.873,143.484,19.1001,18.3552,16.8493,-0.833976,-0.820262,-0.661972,0
t142.tif,t120_cell_022,415.836,171.834,178.544,27.8728,20.0414,18.908,1.30428,-1.4839,-0.972793,0
t142.tif,t120_cell_026,258.793,232.939,48.374,16.1016,15.5726,14.1227,-2.40898,0.324856,-1.58929,0
t142.tif,t120_cell_027,486.431,195.285,48.2737,19.8556,18.7003,14.8998,-0.00443567,-0.0820017,-1.12863,0
t142.tif,t120_cell_030,213.588,193.75,64.58,17.0461,16.517,15.6767,0.385811,0.103603,0.586566,0
t142.tif,t120_cell_031,203.099,264.993,48.0492,18.0796,16.0133,15.1795,-0.0783045,-0.290811,-1.09769,0
t142.tif,t120_cell_032,350.941,184.946,138.588,21.6737,20.8232,13.1825,2.4254,-1.26193,-1.93367,0
t142.tif,t120_cell_033,182.511,210.97,82.562,17.4523,16.4909,15.5921,1.28491,-0.836091,0.0681866,0
t142.tif,t120_cell_034,436.351,202.898,89.7262,21.6225,20.9744,17.8981,-0.27354,-0.124372,-1.17475,0
t142.tif,t120_cell_036,269.733,177.578,178.132,25.809,20.914,17.969,2.08819,-1.44751,-1.95431,0
t142.tif,t120_cell_037,170.84,181.142,151.824,22.728,18.7089,17.8786,0.311658,1.28565,0.832169,0
t142.tif,t120_cell_040,514.69,193.18,70.7958,18.6144,15.7477,14.7914,-0.549124,-0.64619,-0.350214,0
t142.tif,t120_cell_041,304.84,195.937,174.151,25.2087,21.745,19.4219,-0.917644,1.44719,-0.575115,0
t142.tif,t120_cell_042,389.318,229.985,85.9197,20.9,19.7338,18.4548,0.228431,-0.106916,-0.349267,0
t142.tif,t120_cell_044,548.806,239.133,63.5295,18.8562,17.3657,16.6346,-1.11501,-0.420232,0.0435815,0
t142.tif,t120_cell_047,143.314,226.969,87.3163,17.4762,16.5489,16.0672,-0.14383,-0.509737,-1.42184,0
t142.tif,t120_cell_048,402.546,163.49,123.211,20.5701,19.569,17.6471,0.179054,1.07465,-0.228107,0
t142.tif,t120_cell_049,113.704,264.098,90.0368,17.4294,16.7648,16.2168,1.7779,-0.123741,0.771545,0
t142.tif,t120_cell_050,511.65,236.658,90.1176,22.2357,21.4176,18.0478,0.0521855,-0.161982,-1.61028,0
t142.tif,t120_cell_051,276.147,206.691,70.0967,17.1933,16.8783,14.8142,-0.160334,-0.258322,2.11741,0
t142.tif,t120_cell_052,217.609,244.912,65.2801,17.2943,16.1378,15.7453,0.870027,-0.0373104,-0.425651,0
t142.tif,t120_cell_056,470.948,216.74,160.253,27.7902,22.2223,21.0124,-1.10583,0.0526681,0.35958,0
t142.tif,t120_cell_057,323.092,235.916,84.5908,22.7085,21.3169,18.269,-0.0385379,0.107801,-0.0714663,0
t142.tif,t120_cell_059,179.164,262.268,76.1522,17.3445,16.9416,16.1949,0.497681,0.0215119,1.15941,0
t142.tif,t120_cell_060,349.154,243.102,51.6476,17.9614,17.2348,15.8224,-0.189605,0.337847,-0.0279825,0
t142.tif,t120_cell_061,288.498,280.116,52.5375,18.3234,16.5286,15.5701,0.173046,0.238201,-0.842757,0
t142.tif,t120_cell_063,601.061,269.456,97.2968,18.5752,17.2614,16.304,0.252421,0.356207,1.47367,0
t142.tif,t120_cell_065,188.982,257.933,154.328,21.6223,18.7646,17.9127,1.44383,-1.14041,-1.17664,0
t142.tif,t120_cell_067,279.284,219.595,150.865,20.4746,19.6993,17.7517,1.13616,0.634699,1.20488,0
t142.tif,t120_cell_068,232.031,223.826,154.801,22.0498,19.3888,18.5786,0.0731418,-1.03079,-0.741075,0
t142.tif,t120_cell_069,231.529,268.339,163.612,23.6978,20.7818,19.493,-0.90882,1.16214,0.652717,0
t142.tif,t120_cell_070,436.372,237.51,125.245,27.2834,23.6929,20.8003,-0.814823,-0.00699936,1.62816,0
t142.tif,t120_cell_073,514.291,277.724,52.8736,19.9959,19.0609,16.1653,-0.0773142,0.245499,-0.490486,0
t142.tif,t120_cell_074,498.794,229.547,130.31,24.4855,24.0786,22.4552,-0.354135,0.605316,1.39506,0
t142.tif,t120_cell_076,134.552,256.046,155.527,20.8777,18.5603,17.4741,1.59739,-0.983676,-1.44173,0
t142.tif,t120_cell_080,433.707,291.338,86.3987,21.2372,20.3901,17.8176,-0.251795,0.0870306,1.79273,0
t142.tif,t120_cell_081,312.809,297.42,91.5469,22.3623,21.8366,20.4201,0.157654,0.288644,-0.245455,0
t142.tif,t120_cell_082,393.996,290.169,129.81,23.9021,22.4099,21.1637,1.27588,0.417139,1.38531,0
t142.tif,t120_cell_084,606.274,301.179,124.87,19.1303,17.8985,17.1736,-0.60564,0.710928,-1.08465,0
t142.tif,t120_cell_085,377.817,298.158,94.7339,21.8478,20.756,18.6251,-0.433879,0.471561,-1.21514,0
t142.tif,t120_cell_086,567.349,302.066,72.2288,19.8565,17.3173,16.4369,0.578043,0.334718,-1.44212,0
t142.tif,t120_cell_087,506.863,295.607,97.6544,22.0751,21.1224,20.2562,-0.2262,-0.298084,0.963351,0
t142.tif,t120_cell_088,144.542,314.764,144.291,21.5983,19.755,18.5059,0.657099,-0.843498,-1.03464,0
t142.tif,t120_cell_090,573.77,351.3,85.1608,15.3451,14.8086,13.1453,-0.220031,-1.0066,1.34034,0
t142.tif,t120_cell_091,224.48,322.186,168.488,20.9103,19.0727,17.951,0.443373,0.933111,-0.754125,0
