file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t171.tif,t120_cell_002,265.658,131.423,118.298,17.7814,15.9266,13.9529,1.16587,0.37558,0.00728241,0
t171.tif,t120_cell_011,530.617,145.471,76.0007,15.5198,13.4943,11.5602,1.82846,-1.25956,-1.58063,0
t171.tif,t120_cell_027,479.68,219.364,50.0151,19.7695,17.6501,15.7242,-0.000770809,-0.172011,-1.47387,0
t171.tif,t120_cell_033,173.085,167.686,81.5505,16.5917,14.6547,12.0268,-0.880614,-0.4373,0.17934,0
t171.tif,t120_cell_034,443.043,208.716,85.2011,21.437,20.2835,18.4284,0.0429364,0.257182,0.743292,0
t171.tif,t120_cell_040,526.08,174.132,62.9729,17.555,16.1374,15.4903,-1.42857,-1.05736,1.345,0
t171.tif,t120_cell_042,387.139,251.7,108.962,21.7419,18.9066,18.0734,1.17294,-0.064727,-1.21642,0
t171.tif,t120_cell_049,116.06,310.324,97.6737,19.4386,14.0529,12.5522,-0.10677,0.923544,-2.69253,0
t171.tif,t120_cell_050,498.315,239.589,77.7068,21.2783,19.831,18.2443,0.0683606,-0.174113,0.428433,0
t171.tif,t120_cell_052,199.523,225.027,60.3811,15.8931,14.7007,13.5217,1.55724,0.209756,-1.07824,0
t171.tif,t120_cell_057,386.209,241.11,77.0054,16.7757,14.4911,12.389,1.27495,-0.724962,1.29986,0
t171.tif,t120_cell_069,242.154,305.213,133.614,18.5145,17.3332,15.2176,0.275562,0.740887,0.061261,0
t171.tif,t120_cell_070,435.036,247.798,136.064,26.2232,18.6238,17.9522,1.57892,1.34286,1.6706,0
t171.tif,t120_cell_080,457.687,283.933,74.8734,22.314,19.3077,17.6831,0.376241,0.382024,0.067249,0
t171.tif,t120_cell_082,384.605,313.872,132.682,22.3652,21.4251,20.0691,-0.0883845,0.0163758,-0.0856071,0
t171.tif,t120_cell_087,503.554,277.01,96.6481,22.7778,21.0606,20.5531,0.28908,-0.417935,-0.0355908,0
t171.tif,t120_cell_090,565.933,293.972,145.749,17.9687,14.6571,13.2229,0.408691,1.08447,0.36711,0
t171.tif,t120_cell_097,225.889,326.523,49.9968,15.4538,13.09,11.0798,-0.24189,-0.64784,-1.15555,0
t171.tif,t120_cell_116,198.685,387.269,67.6301,17.7177,14.0438,13.2477,-0.49546,-1.22238,0.0636451,0
t171.tif,t120_cell_123,360.096,369.44,175.088,21.6838,17.9671,13.3827,-1.89487,-1.31418,1.06564,0
t171.tif,t120_cell_126,404.875,420.894,145.354,22.6898,18.9778,10.1395,-1.55227,1.24311,-1.50562,0
t171.tif,t120_cell_0051,322.419,113.763,131.454,17.0557,15.6856,13.2652,0.656729,0.964571,0.583439,0
t171.tif,t120_cell_1060,549.48,361.559,86.6491,21.7217,17.0495,13.435,0.660565,0.0751136,0.599694,0
t171.tif,t120_cell_0080,270.575,165.322,53.3653,16.9714,13.34,8.96677,1.3738,-0.447192,-1.31351,0
