file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t159.tif,t120_cell_001,333.812,111.875,78.8471,18.8564,17.5174,16.1911,-0.849952,-0.0179213,-0.17107,0
t159.tif,t120_cell_002,291.794,104.617,108.252,19.0936,17.6731,17.196,0.110136,0.784712,-0.61834,0
t159.tif,t120_cell_004,395.762,108.647,90.7965,21.1259,18.53,16.996,1.29151,-0.299197,0.113931,0
t159.tif,t120_cell_006,345.678,98.6794,112.788,18.677,17.7083,16.6815,-0.238133,0.863567,-0.913433,0
t159.tif,t120_cell_011,523.426,135.398,83.9081,18.0406,17.4554,15.5399,0.0442113,-1.01865,1.85195,0
t159.tif,t120_cell_013,470.747,126.167,159.067,20.7964,17.9713,17.1211,0.705225,0.630279,0.996191,0
t159.tif,t120_cell_016,294.991,135.345,145.082,22.1929,19.127,16.6223,-1.30059,-0.77158,1.1044,0
t159.tif,t120_cell_017,363.992,188.293,168.682,21.1573,18.7406,17.5355,-1.43279,1.23259,-0.0497431,0
t159.tif,t120_cell_018,555.747,147.191,121.023,18.9968,17.3707,15.346,1.35252,0.172886,0.89843,0
t159.tif,t120_cell_019,507.7,151.674,168.77,21.7524,19.5774,16.359,-2.02558,-1.44811,1.61997,0
t159.tif,t120_cell_020,218.187,173.816,167.659,22.8176,20.742,16.1054,-2.34498,-1.29493,1.62452,0
t159.tif,t120_cell_021,258.11,157.133,162.018,21.1496,17.8807,15.9473,0.821627,0.402286,0.868299,0
t159.tif,t120_cell_022,419.395,169.138,186.032,27.8391,23.3844,21.4849,1.52295,1.4863,1.88313,0
t159.tif,t120_cell_026,271.055,227.147,49.0822,17.6914,16.2768,14.9117,2.72224,-0.538002,-1.70031,0
t159.tif,t120_cell_027,473.042,229.929,52.4065,19.6413,18.7434,16.0445,0.201803,-0.293652,0.0197161,0
t159.tif,t120_cell_030,185.774,176.743,66.1871,19.1029,16.6783,15.9546,-0.304052,-0.746748,-0.727265,0
t159.tif,t120_cell_031,225.105,229.337,46.3844,18.078,16.6825,15.7826,-0.295969,-0.31221,1.21479,0
t159.tif,t120_cell_033,154.092,189.956,79.3241,18.7904,16.9856,16.2859,2.76528,-1.13677,-1.58265,0
t159.tif,t120_cell_034,443.601,200.75,79.4547,21.8703,19.8335,17.6114,-0.00388631,0.202298,0.973368,0
t159.tif,t120_cell_036,268.234,241.753,176.357,26.8354,22.0286,18.8164,0.772029,1.35816,0.503238,0
t159.tif,t120_cell_040,514.466,173.891,65.7929,16.9933,16.0257,15.7205,0.651852,-0.916557,-1.28826,0
t159.tif,t120_cell_041,300.861,219.119,160.441,22.4325,18.5667,13.7341,-2.02412,1.33244,-1.75978,0
t159.tif,t120_cell_042,386.351,254.355,96.291,22.5185,20.3067,19.2533,-0.924089,0.237074,-0.0580781,0
t159.tif,t120_cell_047,125.841,226.692,90.2284,19.5253,17.6203,16.8259,0.692096,-0.762647,-1.39975,0
t159.tif,t120_cell_049,117.867,298.511,103.094,18.434,18.0529,16.3794,-1.96904,0.698131,-2.51299,0
t159.tif,t120_cell_050,501.932,235.307,81.6886,22.1075,20.4049,18.5281,0.037805,-0.188707,-0.290728,0
t159.tif,t120_cell_051,260.499,199.841,67.817,19.0088,17.0969,15.9827,-1.34548,0.0171256,1.16094,0
t159.tif,t120_cell_052,189.688,235.812,58.4318,18.2997,16.7689,15.7921,1.1279,-1.00192,-1.32675,0
t159.tif,t120_cell_057,330.698,236.373,84.5767,22.0137,21.5267,18.9079,0.189191,0.318043,1.40073,0
t159.tif,t120_cell_059,148.56,233.093,66.3244,17.8514,17.5018,16.4766,-0.554554,-0.808299,-2.19955,0
t159.tif,t120_cell_060,354.12,255.214,50.1746,18.3426,17.231,15.6785,0.317138,-0.0293411,1.1484,0
t159.tif,t120_cell_061,293.567,274.392,51.6911,17.9249,16.8844,15.7199,1.05846,-0.0608253,1.23464,0
t159.tif,t120_cell_063,601.93,239.685,117.798,19.3625,18.1277,16.5102,0.0946618,0.804623,-0.931189,0
t159.tif,t120_cell_065,183.725,283.043,140.755,20.1313,18.9848,17.7741,1.00282,1.003,-0.143795,0
t159.tif,t120_cell_067,267.97,238.97,131.436,20.2105,19.6314,17.7983,-2.42803,1.38433,-1.19944,0
