file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t134.tif,t120_cell_001,381.381,117.93,87.6042,18.121,17.3742,16.3685,-0.248828,-0.0236542,0.428227,0
t134.tif,t120_cell_002,312.259,102.448,91.6711,17.819,16.5152,15.4311,0.188779,-0.800866,-0.196946,0
t134.tif,t120_cell_004,420.647,120.574,101.585,18.5593,18.0996,17.7966,0.066973,0.0126302,0.0417286,0
t134.tif,t120_cell_006,363.862,104.47,114.14,19.1538,16.7546,16.3425,0.93577,-0.785658,0.457249,0
t134.tif,t120_cell_011,475.287,117.769,73.3782,17.9144,16.3066,15.8104,0.105759,0.46866,0.424758,0
t134.tif,t120_cell_013,478.7,124.034,162.506,21.0085,17.8476,16.7851,-1.06959,1.29386,-1.18379,0
t134.tif,t120_cell_016,315.58,115.988,135.023,19.4323,17.7408,16.9345,-0.455303,-0.0742246,1.08382,0
t134.tif,t120_cell_017,389.483,175.836,174.379,27.3374,20.2356,17.0924,1.85278,1.45802,2.24962,0
t134.tif,t120_cell_018,551.317,158.69,88.8822,17.5457,15.8262,15.2525,0.895746,1.30737,0.0236419,0
t134.tif,t120_cell_019,533.549,146.672,159.946,21.1623,17.6185,16.2338,-0.660507,1.04001,-1.38172,0
t134.tif,t120_cell_020,210.461,159.392,156.577,20.9026,18.4807,17.0927,1.10234,1.1331,0.0166133,0
t134.tif,t120_cell_021,264.72,127.052,137.561,18.7434,18.3839,16.2849,-0.642776,0.938581,-1.00624,0
t134.tif,t120_cell_022,428.531,164.414,177.486,25.6308,20.3817,18.9575,-0.214411,1.31803,0.410868,0
t134.tif,t120_cell_026,251.73,218.947,47.9296,16.3577,15.3587,14.4853,0.0926236,-0.286317,0.397938,0
t134.tif,t120_cell_027,476.005,176.636,51.2957,17.526,16.9719,15.3393,0.0271076,-0.139019,-1.37107,0
t134.tif,t120_cell_028,323.195,156.701,108.889,21.6696,18.4665,17.6691,-0.433266,0.50361,-0.785731,0
t134.tif,t120_cell_030,224.29,190.158,77.3278,17.8294,16.2518,15.0439,0.268638,0.000158861,0.46105,0
