file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t148.tif,t120_cell_001,372.074,108.724,81.8139,17.9921,17.3069,16.0434,0.981236,0.123639,0.142626,0
t148.tif,t120_cell_002,309.081,105.396,92.1647,18.1841,16.1505,14.7792,0.485743,-0.153703,-1.28342,0
t148.tif,t120_cell_004,416.771,113.419,90.6225,19.1698,18.2662,17.1448,0.005046,-0.0540587,-0.00071185,0
t148.tif,t120_cell_006,359.54,101.556,114.855,19.5549,17.9763,16.7477,-1.18031,-0.232371,0.546897,0
t148.tif,t120_cell_011,496.062,136.324,74.8979,18.0486,17.4046,16.2513,1.00213,-0.176418,0.894869,0
t148.tif,t120_cell_013,482.034,124.295,150.325,20.3,19.3236,17.4466,1.36962,0.279707,-0.105081,0
t148.tif,t120_cell_016,299.257,122.104,135.927,20.1983,18.3699,16.358,2.7201,-0.541878,-1.64558,0
t148.tif,t120_cell_017,378.014,169.221,174.037,23.9502,19.0865,17.6456,0.153398,1.47236,0.274442,0
t148.tif,t120_cell_018,559.773,162.124,98.1842,18.268,16.8436,15.5087,0.854086,1.36372,0.181088,0
t148.tif,t120_cell_019,526.277,152.609,162.128,20.46,17.8767,16.6305,-2.15632,-1.0596,1.14881,0
t148.tif,t120_cell_020,212.251,167.146,167.131,20.9334,19.1838,16.7881,1.02953,1.4658,-0.266827,0
t148.tif,t120_cell_021,261.94,132.967,150.223,19.4551,17.745,16.4894,0.394641,-0.385884,-1.30617,0
t148.tif,t120_cell_022,423.57,146.897,182.551,24.3622,21.7761,18.8098,0.748879,-1.07615,-0.303798,0
t148.tif,t120_cell_026,262.028,221.612,51.2456,17.3665,15.3567,15.0747,0.105414,0.939358,1.49594,0
t148.tif,t120_cell_027,476.97,230.258,49.9272,18.576,17.4278,15.1207,-0.14934,-0.0577103,0.0170878,0
t148.tif,t120_cell_030,193.912,181.252,68.5038,17.3427,16.4382,15.5268,0.0953221,-0.153518,-2.8585,0
t148.tif,t120_cell_031,216.015,249.566,47.8833,17.5689,16.6522,14.049,-0.473163,0.0633214,1.22113,0
t148.tif,t120_cell_033,163.068,186.514,86.1357,17.9893,16.375,15.7186,1.26594,0.284136,-0.0190601,0
t148.tif,t120_cell_034,440.755,196.902,82.4929,21.5686,20.5375,18.3572,0.232785,0.0420359,0.594977,0
t148.tif,t120_cell_036,275.274,197.849,178.362,27.8482,20.8835,18.6237,-1.20487,1.3216,-1.45904,0
t148.tif,t120_cell_037,176.861,198.713,164.32,22.0073,20.0142,17.3193,-2.1434,1.11402,-1.43043,0
t148.tif,t120_cell_040,514.743,182.084,61.2283,17.4287,16.2278,15.2838,-0.254446,0.048307,-0.29941,0
t148.tif,t120_cell_041,320.89,203.361,170.702,23.7567,20.6691,19.5498,-1.23498,-1.27403,1.80982,0
t148.tif,t120_cell_042,387.667,228.243,93.0081,21.0802,20.3896,19.4346,1.63959,-1.18764,-0.989447,0
t148.tif,t120_cell_044,564.324,239.046,65.1006,19.8561,17.8856,16.256,-0.30589,-0.475479,0.530758,0
t148.tif,t120_cell_047,132.908,220.794,90.1502,18.2096,17.1098,15.5129,-1.5845,0.197001,1.61758,0
t148.tif,t120_cell_049,115.38,277.323,104.182,18.0239,16.7723,16.2987,-0.377514,0.17429,1.45593,0
t148.tif,t120_cell_050,516.838,233.586,86.6967,23.5087,21.7735,18.004,0.125181,-0.258171,-0.309689,0
t148.tif,t120_cell_051,267.699,209.526,70.587,17.3493,16.9726,16.1278,0.111242,0.477291,-0.312152,0
