file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t135.tif,t120_cell_001,379.023,122.133,86.9132,17.8352,17.1869,16.2938,0.0662775,-0.327063,0.317086,0
t135.tif,t120_cell_002,312.48,106.66,88.8894,17.6315,16.5256,15.1633,0.0831372,-0.866799,0.410308,0
t135.tif,t120_cell_004,420.978,122.336,100.741,19.3101,18.4856,17.2748,-0.734596,0.716366,-0.470946,0
t135.tif,t120_cell_006,360.111,106.496,113.139,18.444,17.1153,16.212,-2.0637,-1.212,0.176118,0
t135.tif,t120_cell_011,477.022,117.135,76.8802,17.8073,16.8385,15.2847,0.734008,0.809548,0.322746,0
t135.tif,t120_cell_013,474.251,127.287,164.763,21.2343,18.1271,16.9289,-0.377658,1.18023,-0.994099,0
t135.tif,t120_cell_016,315.205,115.005,134.945,18.864,17.8891,16.9443,0.0519701,-0.159401,-1.35768,0
t135.tif,t120_cell_017,385.83,177.236,174.316,26.5438,19.3111,17.2051,1.82463,1.38033,1.58874,0
t135.tif,t120_cell_018,551.878,159.363,90.8286,17.1247,16.4394,15.0628,-0.395703,1.22002,-1.23606,0
t135.tif,t120_cell_019,530.859,151.01,161.93,21.8131,17.9664,15.8356,-0.103193,1.00377,-0.92859,0
t135.tif,t120_cell_020,212.217,155.304,154.356,20.3749,19.0031,17.0085,-0.440561,1.34187,-1.44698,0
t135.tif,t120_cell_021,264.953,126.876,141.015,22.0553,17.7619,16.2716,-0.25066,1.02129,-0.528941,0
t135.tif,t120_cell_022,427.554,163.66,178.883,25.4525,20.9499,18.7332,-1.30988,1.37403,-1.14431,0
t135.tif,t120_cell_026,251.02,225.117,48.4364,16.6492,15.015,13.7874,0.272646,-0.388557,0.340635,0
t135.tif,t120_cell_027,476.194,175.958,51.4918,18.8458,17.5105,14.7185,-0.350835,-0.0906574,1.53791,0
t135.tif,t120_cell_028,321.114,161.468,107.432,20.7886,19.5822,18.233,-1.26834,0.850739,-0.898532,0
t135.tif,t120_cell_030,223.9,194.67,74.4679,17.6175,16.0991,15.5478,-0.120259,0.123685,0.862368,0
t135.tif,t120_cell_031,184.3,249.424,53.7425,17.286,16.351,15.6056,0.679885,0.403149,1.83966,0
t135.tif,t120_cell_032,347.61,197,137.26,21.2342,19.6052,18.8899,-0.639206,0.596289,1.25162,0
t135.tif,t120_cell_033,184.198,226.297,80.1615,17.4088,16.1756,15.443,0.491295,-0.900095,-1.14874,0
