file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t156.tif,t120_cell_001,344.452,105.834,84.9471,19.1481,18.0594,15.4502,-1.4553,-0.506901,-0.0219973,0
t156.tif,t120_cell_002,287.698,106.815,114.833,19.1297,17.8806,15.861,-0.426847,0.878308,-1.03044,0
t156.tif,t120_cell_004,399.495,103.971,95.1392,20.2046,18.3716,17.0671,1.19666,-0.10647,0.385637,0
t156.tif,t120_cell_006,346.784,97.6659,114.894,19.7882,18.0851,16.7907,-0.284547,0.212576,0.474087,0
t156.tif,t120_cell_011,517.4,137.702,77.8427,17.9495,17.1808,15.9187,-1.19782,-0.155181,0.658816,0
t156.tif,t120_cell_013,472.04,127.171,159.709,21.7385,17.8593,16.4371,0.879774,-0.310584,0.51042,0
t156.tif,t120_cell_016,288.077,128.022,152.573,20.8053,18.875,17.6711,1.10183,0.484036,1.67182,0
t156.tif,t120_cell_017,368.394,184.774,170.792,21.3158,19.7113,16.6187,-0.209943,1.37434,0.596043,0
t156.tif,t120_cell_018,549.639,145.626,112.711,18.5412,17.0846,16.22,-1.82368,-1.08028,1.46955,0
t156.tif,t120_cell_019,514.671,152.002,168.99,20.4488,20.0809,18.0406,-1.46367,-0.454967,0.470206,0
t156.tif,t120_cell_020,206.904,173.71,170.248,22.1975,20.048,16.6954,1.40244,0.0135087,0.605871,0
t156.tif,t120_cell_021,249.265,150.526,158.161,22.7587,17.779,16.4388,-0.17034,0.0405802,1.36461,0
t156.tif,t120_cell_022,414.122,170.326,186.057,26.9843,23.659,21.0063,-0.998988,-1.4308,1.5928,0
t156.tif,t120_cell_026,264.546,224.039,49.4234,16.9074,15.8792,14.6737,-0.0646123,0.389193,1.01493,0
t156.tif,t120_cell_027,472.35,227.278,51.5173,18.979,17.7013,15.8528,-0.446573,-0.101043,0.683037,0
t156.tif,t120_cell_030,184.591,179.519,67.1545,18.478,16.4378,15.607,-0.469534,-0.538346,-1.06668,0
t156.tif,t120_cell_031,222.627,233.653,48.8799,17.6586,16.7003,15.9125,-0.40524,-0.494725,-0.932387,0
t156.tif,t120_cell_033,155.586,193.895,82.241,18.3178,17.3522,15.9228,-0.864167,-0.389044,-0.612872,0
t156.tif,t120_cell_034,448.07,197.865,79.2105,21.8614,21.5844,16.2394,0.151314,0.0173587,-1.32877,0
t156.tif,t120_cell_036,273.604,233.248,178.99,26.1433,22.4356,18.7662,-1.065,-1.34806,0.455733,0
t156.tif,t120_cell_037,172.881,214.62,153.806,24.4246,21.4611,13.2252,1.10545,-1.02385,1.27339,0
t156.tif,t120_cell_040,516.697,182.917,62.2544,16.8324,15.6757,15.1766,-0.285935,0.206525,1.46893,0
t156.tif,t120_cell_041,303.939,217.298,158.123,22.5736,20.4789,18.1158,0.719471,-1.3017,-0.655748,0
t156.tif,t120_cell_042,384.15,245.487,95.556,21.9702,20.213,19.5137,-1.45422,0.295707,-0.219371,0
t156.tif,t120_cell_044,551.856,236.271,70.1622,19.8935,18.584,10.317,-0.361623,0.638245,-0.521849,0
t156.tif,t120_cell_047,127.83,226.072,91.7997,18.5379,17.8692,16.2681,-0.670358,0.656131,1.34439,0
t156.tif,t120_cell_049,119.956,292.098,99.0424,18.4352,17.308,16.3221,2.27536,0.189924,1.38797,0
t156.tif,t120_cell_050,496.494,230.599,88.511,22.5493,19.9954,18.9172,-0.0992787,-0.415501,0.167759,0
t156.tif,t120_cell_051,256.898,198.728,71.6692,18.5959,17.8307,15.3543,-0.407172,-0.176102,0.577114,0
