file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t126.tif,t120_cell_001,375.626,94.5145,95.068,17.3873,16.8468,15.5839,-2.27001,-0.909436,1.11218,0
t126.tif,t120_cell_002,323.812,93.1403,112.319,17.6798,16.2949,14.8791,0.0434782,-1.35664,1.56386,0
t126.tif,t120_cell_003,421.696,110.602,150.518,23.8407,20.5165,15.4814,1.06718,-1.37595,-0.476397,0
t126.tif,t120_cell_004,421.955,110.568,97.0879,19.3074,18.0796,16.1506,1.46031,1.43257,2.74582,0
t126.tif,t120_cell_006,371.99,104.573,130.388,18.1387,16.862,15.2452,0.20541,1.15442,-0.0092276,0
t126.tif,t120_cell_011,463.137,114.597,73.8068,17.0259,16.426,16.0239,-0.819334,0.851738,-0.562697,0
t126.tif,t120_cell_013,489.942,124.643,160.656,20.5181,19.1615,16.3011,1.10469,-0.996974,0.782033,0
t126.tif,t120_cell_016,326.283,126.414,134.483,19.3494,17.2107,16.6052,-0.332065,0.459369,1.22058,0
t126.tif,t120_cell_017,407.999,160.295,181.902,25.9226,22.4531,17.6177,-0.237336,1.34498,0.112337,0
t126.tif,t120_cell_018,547.877,165.524,82.9966,16.8108,15.7186,14.922,-0.34427,1.37738,-1.57477,0
t126.tif,t120_cell_019,552.163,158.131,152.836,20.9498,18.8648,14.8844,1.37132,0.531894,0.668504,0
t126.tif,t120_cell_020,212.963,165.843,159.351,20.6584,18.8592,15.9619,0.922403,-1.13664,-1.77242,0
t126.tif,t120_cell_021,250.756,159.883,133.81,19.1358,17.3472,16.0071,-1.91319,-1.13042,1.39193,0
t126.tif,t120_cell_022,461.27,170.039,176.18,24.3852,20.6579,17.3906,-0.931986,1.49373,-0.376579,0
t126.tif,t120_cell_026,240.785,192.084,50.0899,16.2216,15.271,13.8751,-1.20125,0.362014,-0.406536,0
t126.tif,t120_cell_027,491.222,163.551,54.0305,17.9753,16.8895,15.4317,-1.3667,0.00610742,0.173547,0
t126.tif,t120_cell_028,335.452,163.51,113.063,20.9237,20.3858,16.8018,0.828006,0.0430889,-0.429329,0
t126.tif,t120_cell_030,235.492,192.95,86.1399,19.2969,17.1089,15.0948,1.04632,-0.255527,-0.139205,0
t126.tif,t120_cell_031,188.532,199.168,55.1663,17.0525,15.3228,14.3058,-1.4403,-0.107972,0.248674,0
t126.tif,t120_cell_032,370.006,178.752,142.352,21.1157,20.3532,18.9548,-0.826683,-0.733095,-0.242056,0
t126.tif,t120_cell_033,179.982,194.494,87.5282,17.355,16.824,14.2889,-1.01409,1.37331,-1.93919,0
t126.tif,t120_cell_034,434.167,173.125,107.126,22.7767,21.3101,19.6057,0.146778,-0.246657,-1.24121,0
t126.tif,t120_cell_036,246.25,173.463,180.352,21.7102,20.1161,18.5902,0.851056,1.1125,0.129009,0
t126.tif,t120_cell_037,162.58,185.989,149.894,20.4783,18.6219,17.3573,-2.35237,1.2164,-1.17707,0
t126.tif,t120_cell_038,286.665,185.964,125.127,20.2986,17.4451,16.9192,-0.354475,-1.24323,-1.39232,0
t126.tif,t120_cell_040,462.02,204.19,73.7012,23.1739,18.7237,11.9348,-1.30974,0.100898,-1.32227,0
t126.tif,t120_cell_041,315.231,181.4,170.01,25.3119,20.4893,19.4783,0.972724,-1.4013,0.104425,0
t126.tif,t120_cell_042,390.261,195.258,96.9235,21.7,20.2691,19.5771,-0.595185,-0.756407,0.571352,0
t126.tif,t120_cell_043,580.504,220.314,153.055,22.5972,21.9446,20.7577,0.966294,0.0447503,-1.20927,0
t126.tif,t120_cell_044,540.427,231.259,61.7852,18.5967,16.8777,16.2698,0.803476,-0.0593876,-1.33123,0
t126.tif,t120_cell_046,221.513,221.761,117.49,22.4384,21.445,18.8798,-0.769906,0.0673293,0.983614,0
t126.tif,t120_cell_047,154.146,224.67,87.1954,17.8185,16.1459,15.4575,-1.57138,1.20521,-0.895806,0
t126.tif,t120_cell_048,414.38,195.803,136.928,20.7786,19.8533,19.1838,0.179779,-1.14205,0.283201,0
t126.tif,t120_cell_049,119.711,256.242,74.845,16.1545,16.0356,15.444,0,0,0,0
t126.tif,t120_cell_050,511.408,224.808,106.528,23.1865,21.2716,20.3844,-0.216896,-0.959919,-0.892067,0
t126.tif,t120_cell_051,285.982,234.525,80.1595,17.8062,15.6179,14.1749,-0.476254,-0.746868,-0.597095,0
t126.tif,t120_cell_052,223.771,245.402,85.3002,19.515,16.5884,14.5493,-0.608146,0.744144,0.778301,0
t126.tif,t120_cell_053,198.407,274.666,48.9476,22.4005,19.7332,14.8992,0.0811082,0.185624,-1.48375,0
t126.tif,t120_cell_054,366.549,221.991,170.141,27.1818,22.084,20.1592,1.89825,1.56643,2.42369,0
t126.tif,t120_cell_056,490.946,216.014,167.324,33.4766,24.1081,23.6758,-0.693498,1.29234,0.0565229,0
t126.tif,t120_cell_057,332.732,221.711,97.8367,21.8675,20.5194,19.365,-0.067267,0.508542,0.150444,0
t126.tif,t120_cell_058,434.192,229.406,176.028,22.9106,21.4076,19.4279,-0.0139138,-1.1022,-0.140033,0
