file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t158.tif,t120_cell_001,345.483,107.601,78.3949,19.4809,16.9467,15.46,1.50334,0.142072,-0.291614,0
t158.tif,t120_cell_002,297.846,101.841,108.78,19.139,17.5161,15.4677,0.106099,0.472351,-0.573801,0
t158.tif,t120_cell_004,400.163,107.222,94.5063,20.5222,18.6314,17.5655,0.785209,-0.0902628,0.393356,0
t158.tif,t120_cell_006,349.922,100.094,115.449,18.9971,18.4237,17.3674,-0.85933,-0.0324015,-1.31219,0
t158.tif,t120_cell_011,523.518,135.309,81.721,18.2334,16.6071,16.0433,-1.39645,-0.157754,0.258481,0
t158.tif,t120_cell_013,473.707,127.507,159.628,21.2703,18.4573,16.773,0.897829,0.021937,0.749044,0
t158.tif,t120_cell_016,298.418,132.444,147.863,21.4576,18.7726,16.9446,1.78366,0.552879,1.39696,0
t158.tif,t120_cell_017,366.409,187.806,172.161,21.5648,18.9071,17.7033,-0.206724,1.28039,0.760385,0
t158.tif,t120_cell_018,551.286,145.814,117.296,19.8421,17.0276,15.622,1.09809,-0.571952,0.895211,0
t158.tif,t120_cell_019,507.672,153.476,167.587,22.2202,19.7616,17.127,-1.30631,-1.54207,0.658993,0
t158.tif,t120_cell_020,220,169.147,172.002,23.0042,21.0755,16.476,-1.66602,-0.81464,0.79717,0
t158.tif,t120_cell_021,262.619,162.233,156.853,20.3723,17.7633,15.0227,0.576716,0.244698,0.829728,0
t158.tif,t120_cell_022,415.708,172.424,187.152,28.0268,23.4447,20.9392,0.355519,-1.37957,0.301561,0
t158.tif,t120_cell_026,270.088,229.048,48.9162,16.7689,15.7828,15.089,-0.875312,-0.502065,0.0198718,0
t158.tif,t120_cell_027,474.973,232.838,52.7316,20.0424,18.4235,16.4485,-0.362092,-0.234197,0.872541,0
t158.tif,t120_cell_030,185.017,179.518,66.4127,19.1527,17.5102,15.4629,-0.750947,0.359672,-0.221055,0
t158.tif,t120_cell_031,224.681,228.345,48.9814,17.6455,16.9086,15.5675,-0.904553,-0.560317,1.41991,0
t158.tif,t120_cell_033,159.456,187.662,80.1204,18.7241,16.3275,15.486,0.205141,-0.300709,-1.0936,0
t158.tif,t120_cell_034,442.446,197.238,79.3019,21.7728,20.644,17.1687,0.0231588,0.156015,1.02765,0
t158.tif,t120_cell_036,269.137,241.15,179.328,27.2663,22.1578,19.3591,2.44297,-1.52353,-2.37901,0
t158.tif,t120_cell_040,511.119,176.941,64.3452,17.343,16.112,15.7785,0.452018,-0.124688,-0.723887,0
t158.tif,t120_cell_041,301.929,218.855,161.395,24.8097,19.7186,12.9393,1.8673,-0.818968,-1.50552,0
t158.tif,t120_cell_042,386.101,251.612,97.2417,22.3249,21.241,19.4151,-1.02062,0.296066,-0.111096,0
t158.tif,t120_cell_047,124.08,220.738,89.5795,18.2059,17.2996,16.6697,-1.64985,-0.264247,1.48953,0
t158.tif,t120_cell_049,115.494,293.942,102.694,18.6682,17.1062,16.5188,-0.458241,-0.938885,1.17898,0
t158.tif,t120_cell_050,505.615,231.459,83.6411,22.3741,21.1269,17.9613,-0.198309,-0.145766,-0.0829221,0
t158.tif,t120_cell_051,257.699,196.578,67.5654,18.7661,17.2116,15.8246,-0.921103,-0.444298,1.15566,0
t158.tif,t120_cell_052,189.01,233.679,62.2476,18.049,16.5141,15.7515,1.49091,0.69305,1.45802,0
t158.tif,t120_cell_057,331.413,243.348,82.3867,21.6442,21.2045,18.4036,0.109214,0.124273,0.669191,0
t158.tif,t120_cell_059,149.994,233.707,64.8436,18.2593,17.1233,15.0881,0.77555,-0.616924,-1.16633,0
t158.tif,t120_cell_060,358.351,252.927,49.631,18.4879,17.7584,15.8733,0.250052,0.0219543,-1.43418,0
t158.tif,t120_cell_061,295.031,276.256,50.9647,18.1897,17.2779,15.9672,-0.285979,-0.0858517,0.852023,0
t158.tif,t120_cell_063,602.044,239.272,119.521,19.5914,18.8081,16.7987,-0.693588,0.968152,-0.923443,0
t158.tif,t120_cell_065,188.867,283.405,138.461,19.6565,18.8592,17.7598,0.250066,-0.0198286,-0.382312,0
t158.tif,t120_cell_067,270.105,237.65,131.724,20.7209,19.174,17.9006,1.63754,0.81588,-0.268775,0
t158.tif,t120_cell_068,203.576,241.349,131.004,21.7858,19.2212,17.185,-1.19103,1.10811,-1.36641,0
t158.tif,t120_cell_069,247.118,289.914,128.082,20.4837,19.6084,17.537,2.28904,-1.00581,-0.824603,0
t158.tif,t120_cell_070,426.249,245.288,122.105,24.4093,23.9446,21.7881,-2.04218,-0.534149,0.556531,0
