file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t170.tif,t120_cell_002,263.634,127.249,120.082,18.2565,14.0383,13.0431,0.65172,0.333811,-0.247578,0
t170.tif,t120_cell_011,530.617,145.471,76.0007,16.1335,14.0388,10.5217,2.24269,-0.776928,-1.68497,0
t170.tif,t120_cell_027,477.645,217.866,50.9215,20.4029,17.589,15.6747,-0.229362,-0.120471,-0.907009,0
t170.tif,t120_cell_033,174.339,168.074,84.0469,20.0213,14.4323,10.4562,1.91339,-1.53599,-3.1229,0
t170.tif,t120_cell_034,443.937,211.704,85.9284,21.7619,21.1115,17.6268,0.0573066,0.310463,0.887361,0
t170.tif,t120_cell_040,528.077,182.256,60.4147,17.8426,16.2286,15.0121,0.577139,0.481424,-0.267331,0
t170.tif,t120_cell_042,388.471,248.516,111.31,22.4038,19.8609,18.8987,2.20521,0.313148,1.54426,0
t170.tif,t120_cell_049,116.06,310.324,97.6737,16.2049,13.9301,11.4179,1.16953,-0.39116,0.725615,0
t170.tif,t120_cell_050,500.983,243.883,76.6428,21.8366,20.5744,17.9387,-0.111811,-0.237152,-0.348244,0
t170.tif,t120_cell_052,207.029,224.476,64.1403,16.4144,14.4597,13.4834,-0.776067,-1.41401,-0.103439,0
t170.tif,t120_cell_057,380.552,235.572,78.8151,18.1403,14.418,10.2529,-0.331589,-1.2996,0.105405,0
t170.tif,t120_cell_069,244.347,304.102,137.22,20.9304,18.3159,14.6706,0.933247,0.471311,0.752099,0
t170.tif,t120_cell_070,432.797,252.479,131.538,26.3407,20.0188,18.8954,-1.70328,1.39309,-0.319124,0
t170.tif,t120_cell_080,451.162,281.911,76.9103,22.4322,19.4319,16.9317,0.218742,0.0921676,0.229884,0
t170.tif,t120_cell_081,331.578,290.328,81.6026,21.6849,18.7893,11.2469,1.48233,0.0974312,1.21277,0
t170.tif,t120_cell_082,383.037,319.548,123.736,25.1968,21.5524,19.3963,0.35144,-0.94286,-0.984468,0
t170.tif,t120_cell_085,378.25,321.456,91.5219,21.0558,19.264,8.84942,1.52344,0.139016,1.25778,0
t170.tif,t120_cell_087,500.284,280.514,93.4507,22.1734,21.2272,20.5691,-0.421787,-0.3074,-0.118085,0
t170.tif,t120_cell_090,566.994,297.126,138.713,18.9586,14.9662,13.3376,-0.215438,0.891417,0.155184,0
t170.tif,t120_cell_097,226.415,327.215,46.6082,14.7071,13.4111,9.02942,1.77633,-0.766018,-1.20876,0
t170.tif,t120_cell_116,196.247,382.588,64.4323,16.642,13.6937,12.7401,0.484733,1.06879,-2.67922,0
t170.tif,t120_cell_123,374.327,357.627,173.016,23.5716,19.1803,12.2966,1.65705,-0.157036,0.33028,0
t170.tif,t120_cell_126,404.875,420.894,145.354,21.8807,17.3998,11.1407,-1.71052,-0.940335,1.60619,0
t170.tif,t120_cell_0051,329.975,108.785,130.387,16.6477,15.9423,12.6886,1.41288,0.599992,1.3288,0
t170.tif,t120_cell_0140,333.573,157.483,146.578,19.6283,15.7955,12.4348,0.983256,-0.361071,1.6272,0
t170.tif,t120_cell_1060,547.83,359.625,85.9859,20.0741,17.6979,14.0977,1.1694,0.248001,1.5868,0
t170.tif,t120_cell_0080,272.886,168.533,58.8649,15.8197,14.1279,8.87065,1.32022,-1.05482,-1.1354,0
t170.tif,t120_cell_0121,454.292,124.157,85.137,18.6901,17.4414,12.3663,-1.36004,0.951459,-1.44113,0
t170.tif,t120_cell_0640,511.627,187.054,114.973,21.451,18.689,15.063,-0.941615,-1.15868,-0.79005,0
t170.tif,t120_cell_0641,548.286,232.051,141.105,21.4213,18.8089,12.0249,-1.24193,0.532126,0.572776,0
t170.tif,t120_cell_0830,294.615,364.348,50.7197,16.1658,15.862,14.214,0.897525,-1.12547,-1.33673,0
t170.tif,t120_cell_0251,306.807,186.668,55.495,17.4114,16.2576,10.1363,0.629252,1.24987,-2.27208,0
t170.tif,t120_cell_1270,266.155,414.128,125.739,18.895,16.005,12.2786,1.43785,0.060305,-1.46695,0
t170.tif,t120_cell_0661,125.354,234.96,118.666,19.5135,17.4007,12.5266,-2.85611,1.31105,2.37267,0
t170.tif,t120_cell_0230,171.572,168.762,114.731,20.9648,18.0051,11.3686,-1.65569,-0.67829,0.864584,0
t170.tif,t120_cell_0231,141.439,195.661,122.541,20.9872,15.8484,11.2133,1.38378,0.322039,0.168257,0
t170.tif,t120_cell_0450,216.546,213.947,180.01,22.9441,18.1901,16.7064,-1.54704,1.2282,-1.44041,0
