file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t150.tif,t120_cell_001,365.659,111.795,85.4542,18.0144,17.5995,15.9756,0.69149,0.0650007,-0.252543,0
t150.tif,t120_cell_002,313.177,106.339,99.9849,18.4342,17.3867,15.6652,0.275343,0.4424,-1.55566,0
t150.tif,t120_cell_004,410.502,108.178,92.0904,19.7192,18.0098,17.4736,1.15634,-0.556969,0.423436,0
t150.tif,t120_cell_006,362.661,103.385,115.426,19.6185,17.8112,15.9992,-0.164668,0.443754,0.756341,0
t150.tif,t120_cell_011,500.126,135.838,74.816,17.9723,17.3319,16.4419,-0.655502,0.976182,-1.96938,0
t150.tif,t120_cell_013,480.595,123.445,151.12,20.6712,19.64,16.4931,1.14455,-1.07475,0.14397,0
t150.tif,t120_cell_016,298.945,124.564,139.04,20.3284,18.548,16.9009,0.13964,0.933272,0.496335,0
t150.tif,t120_cell_017,376.511,175.758,174.278,22.9215,19.5356,18.3969,-0.962153,1.25674,0.587605,0
t150.tif,t120_cell_018,558.727,161.065,97.7282,19.0569,17.298,15.6655,0.236454,1.55692,-0.45752,0
t150.tif,t120_cell_019,521.235,151.045,162.651,20.7813,18.626,17.4697,-1.71587,-1.1435,0.666218,0
t150.tif,t120_cell_020,210.626,171.858,170.087,21.7867,19.2572,17.3836,-0.918259,1.37893,-2.36612,0
t150.tif,t120_cell_021,263.898,146.465,152.071,20.6614,18.7458,15.6282,-0.203254,-0.040783,0.866155,0
t150.tif,t120_cell_022,422.239,156.461,182.891,24.6477,21.116,20.1284,2.17133,-1.14498,0.558463,0
t150.tif,t120_cell_026,260.501,217.94,49.9338,16.3672,15.649,14.9182,0.83365,0.567365,1.68285,0
t150.tif,t120_cell_027,460.053,231.022,50.3163,19.0475,18.4575,15.1597,0.0854717,0.126173,0.146217,0
t150.tif,t120_cell_030,199.87,183.437,66.6842,18.6048,16.6057,15.5774,-0.465383,0.184098,-0.611591,0
t150.tif,t120_cell_031,224.678,249.826,50.4695,17.5835,15.7829,15.1429,-0.235992,0.124456,0.248968,0
t150.tif,t120_cell_033,165.868,190.828,84.5511,18.1509,17.1126,15.7184,-0.350243,0.315425,-0.017274,0
t150.tif,t120_cell_034,443.052,198.305,81.8859,22.1935,20.5862,16.9535,-0.268881,-0.0865226,-1.04194,0
t150.tif,t120_cell_036,279.89,202.259,174.911,25.5567,21.6155,18.5593,-1.40024,-1.25066,1.13693,0
t150.tif,t120_cell_037,174.443,203.583,165.919,21.6322,19.6464,18.2119,-0.837753,-1.33983,1.22323,0
t150.tif,t120_cell_040,508.422,183.09,59.5358,17.7408,15.6894,15.0241,0.106837,0.00902716,0.856075,0
t150.tif,t120_cell_041,320.574,206.556,168.462,24.4461,20.9539,19.4972,-0.20159,-1.14009,0.552521,0
t150.tif,t120_cell_042,388.943,236.798,94.3991,22.4093,20.5701,20.0879,-0.773012,0.252677,-0.719831,0
t150.tif,t120_cell_044,551.973,242.701,59.3202,19.866,17.1046,16.3279,0.124187,0.155342,0.293111,0
t150.tif,t120_cell_047,130.699,224.255,85.9474,17.6313,16.901,16.0104,1.40798,-0.552192,-0.96992,0
t150.tif,t120_cell_049,114.225,276.957,100.301,19.2181,17.1909,15.8014,1.35804,-0.920451,-1.58376,0
t150.tif,t120_cell_050,504.337,228.628,84.2267,22.8656,21.451,18.136,-0.0106861,-0.0298916,0.474749,0
t150.tif,t120_cell_051,268.349,207.378,72.2431,17.1438,16.7307,15.74,0.166709,0.604648,0.332672,0
t150.tif,t120_cell_052,197.256,236.514,65.2928,18.0737,17.0216,15.1335,-0.156859,-0.53613,0.939748,0
t150.tif,t120_cell_056,431.718,212.607,148.338,24.0197,22.5873,20.3068,2.68402,-0.287735,1.05254,0
t150.tif,t120_cell_057,330.354,234.2,82.247,22.8355,21.1767,17.938,0.150019,0.0672974,1.13362,0
t150.tif,t120_cell_059,162.001,252.378,71.2534,17.3561,16.4238,15.1183,0.320495,-0.572779,-0.500881,0
t150.tif,t120_cell_060,356.728,250.51,51.0683,18.7895,17.4301,16.2321,-0.225204,0.23415,0.223998,0
t150.tif,t120_cell_061,295.367,270.202,51.2541,17.8958,16.6126,15.7006,0.0488908,0.297868,-1.18061,0
t150.tif,t120_cell_063,607.777,253.699,105.169,19.6175,17.751,17.0872,-1.48177,-1.04418,0.938684,0
t150.tif,t120_cell_065,194.239,274.001,145.077,20.8764,19.2675,17.2109,-3.04787,1.38004,2.17408,0
t150.tif,t120_cell_067,274.898,230.564,141.688,19.5733,19.06,18.0818,-0.581839,0.355274,0.377108,0
t150.tif,t120_cell_068,223.786,234.903,144.912,20.8906,18.7696,18.0788,-0.12024,-0.992983,1.48875,0
t150.tif,t120_cell_069,243.825,276.254,141.921,20.4752,19.5607,18.1734,1.00632,-1.20734,0.232707,0
