file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t163.tif,t120_cell_001,330.484,115.969,79.2877,18.544,17.4557,14.6136,1.34828,0.629591,1.22991,0
t163.tif,t120_cell_002,286.01,116.823,113.487,19.5392,18.3838,15.0671,-1.36159,-0.236074,-2.56533,0
t163.tif,t120_cell_006,346.04,105.543,112.899,20.8674,18.3926,11.3332,1.70919,0.439004,1.31299,0
t163.tif,t120_cell_011,529.796,140.869,84.7523,18.8598,16.7919,15.873,-0.93253,-0.858466,0.686058,0
t163.tif,t120_cell_013,477.553,126.622,157.339,20.613,18.361,15.9466,0.822045,-1.42888,-1.59947,0
t163.tif,t120_cell_017,371.624,180.163,165.66,20.4467,17.734,14.8083,1.30884,1.28628,1.1715,0
t163.tif,t120_cell_018,554.343,158.577,123.47,19.7469,17.3091,15.0611,-0.425183,0.95426,0.473217,0
t163.tif,t120_cell_019,511.9,162.582,159.714,20.6325,18.8015,17.0943,1.76013,-1.12484,-0.598772,0
t163.tif,t120_cell_021,258.375,165.154,167.095,21.1342,20.0172,12.7451,-1.47195,0.448578,1.0413,0
t163.tif,t120_cell_022,433.462,189.177,186.325,29.2767,24.4179,20.8962,2.07444,1.28152,2.19023,0
t163.tif,t120_cell_026,280.036,219.523,49.0583,16.7506,15.4484,13.2189,0.346618,-0.893384,0.377574,0
t163.tif,t120_cell_027,465.856,231.377,50.1401,19.6778,19.3471,15.5482,0.178404,0.156527,1.44183,0
t163.tif,t120_cell_030,179.984,185.206,69.7451,18.345,17.0684,14.6283,-2.7415,-1.11954,1.93834,0
t163.tif,t120_cell_031,232.402,215.855,49.0734,18.2401,14.7877,13.9502,1.64915,-0.134946,1.21695,0
t163.tif,t120_cell_033,160.545,185.075,91.4343,18.5128,17.5681,15.3553,-0.673377,-1.03236,0.289053,0
t163.tif,t120_cell_034,448.434,212.903,77.7626,21.838,19.8069,16.8852,0.0981198,0.223538,1.4541,0
t163.tif,t120_cell_040,511.044,175.663,62.8038,17.2681,16.299,15.3129,1.4377,0.650169,1.4942,0
t163.tif,t120_cell_042,393.961,256.249,102.014,22.8755,21.2006,19.2142,-1.11303,0.0192675,-1.39534,0
t163.tif,t120_cell_047,130.758,224.239,88.3986,20.9323,17.7776,10.6403,-1.32186,-0.512816,0.402322,0
t163.tif,t120_cell_049,117.353,284.471,88.9152,19.351,18.026,14.4025,0.927574,1.11151,1.4632,0
t163.tif,t120_cell_050,505.526,243.758,75.0804,21.9935,20.2703,17.436,0.0474968,0.0913068,-0.120039,0
t163.tif,t120_cell_052,195.003,232.695,59.3996,19.6959,17.1089,10.1401,-1.17737,-1.39233,1.10176,0
t163.tif,t120_cell_057,339.044,232.103,92.4297,22.9413,21.1068,19.3878,1.01036,0.568135,1.266,0
t163.tif,t120_cell_059,148.189,228.615,62.1054,23.4891,16.9032,16.3154,0.711819,1.13364,0.0509591,0
t163.tif,t120_cell_060,349.799,257.362,58.7797,20.6856,17.9454,9.30173,-1.52491,-0.675288,1.4563,0
t163.tif,t120_cell_061,296.167,267.151,58.1477,19.8702,18.2578,9.84975,-1.84156,0.596209,-1.42857,0
t163.tif,t120_cell_063,591.564,243.79,117.378,21.8933,18.1206,12.9798,-1.024,-0.0556862,0.32053,0
t163.tif,t120_cell_065,177.62,290.025,135.858,22.7367,20.9555,12.4718,1.40952,-1.08886,-1.38535,0
t163.tif,t120_cell_069,227.418,290.457,130.282,22.2113,17.1605,12.5358,0.825977,1.44543,0.949169,0
t163.tif,t120_cell_070,433.211,257.939,123.916,25.04,23.6342,21.4988,1.33289,0.776596,-0.185402,0
t163.tif,t120_cell_076,165.536,267.822,179.161,23.5862,20.1971,18.5625,-0.72982,-1.26366,-0.236258,0
t163.tif,t120_cell_080,459.126,291.799,70.8382,21.429,19.8109,16.4377,0.216384,-0.0850069,-0.538377,0
t163.tif,t120_cell_081,327.288,293.952,89.3938,21.586,21.2239,18.6812,-0.258767,0.261342,-0.326638,0
t163.tif,t120_cell_082,388.698,305.018,124.143,23.8803,21.251,18.7921,-0.598195,-0.284352,1.0249,0
t163.tif,t120_cell_085,381.276,307.334,91.2481,21.4464,20.5772,17.9209,0.30795,0.204037,0.728983,0
t163.tif,t120_cell_087,510.594,287.62,93.0042,22.0688,21.0786,19.861,0.632016,0.0586797,-0.00486656,0
t163.tif,t120_cell_090,586.196,303.431,137.075,17.7559,16.9032,14.6174,-1.31079,0.194459,0.27424,0
t163.tif,t120_cell_091,255.546,323.59,173.407,25.6339,21.7826,17.1261,-1.38193,1.26665,-1.40782,0
t163.tif,t120_cell_097,208.923,324.367,52.5552,19.3899,16.6558,14.9443,-0.215533,0.654612,0.370879,0
t163.tif,t120_cell_098,271.817,316.888,50.8766,17.8177,16.8345,14.0824,0.166163,0.781795,0.123226,0
t163.tif,t120_cell_100,575.95,298.701,164.733,21.4291,18.6164,17.5343,0.9406,-0.313276,1.08058,0
t163.tif,t120_cell_101,192.484,351.673,148.918,19.7514,18.4418,18.0801,1.43777,0.117588,1.23404,0
t163.tif,t120_cell_112,346.835,415.23,84.3108,19.115,17.3805,11.7358,-1.51377,-1.23175,1.24708,0
t163.tif,t120_cell_116,245.513,386.835,62.2827,19.1707,16.7589,14.4806,1.39805,-0.330914,-0.349846,0
t163.tif,t120_cell_118,426.191,336.03,185.46,27.074,22.4268,21.4843,-0.887195,1.40228,-0.688787,0
t163.tif,t120_cell_119,299.764,388.781,63.3822,19.3419,18.2921,10.1044,-1.31934,0.446306,1.54099,0
t163.tif,t120_cell_122,310.913,383.515,177.583,23.7527,21.0809,18.2343,-0.0841795,0.840865,1.07866,0
t163.tif,t120_cell_123,373.585,374.669,176.932,22.1871,21.228,18.5401,1.32754,-1.3638,-0.307941,0
t163.tif,t120_cell_126,415.735,425.514,132.734,19.0112,18.6196,16.5185,0.87422,0.732499,0.340842,0
t163.tif,t120_cell_0050,257.195,135.256,141.948,23.7084,19.1924,14.0361,2.02661,-0.361074,-1.57975,0
t163.tif,t120_cell_0051,297.369,103.777,135.53,21.4696,16.8785,15.2709,0.112478,0.959584,-0.451487,0
t163.tif,t120_cell_0140,355.792,137.123,161.61,20.6509,20.0366,16.0889,-1.49549,0.754659,-1.16605,0
t163.tif,t120_cell_0141,392.048,145.582,171.039,25.2227,20.0273,17.3519,1.77981,1.22361,0.760663,0
t163.tif,t120_cell_1060,533.544,373.714,85.0327,18.3159,17.8963,16.2104,0.869652,0.0698434,-0.477416,0
t163.tif,t120_cell_1061,564.135,365.724,120.756,20.1235,18.2779,16.4753,-1.45556,1.03902,-0.289051,0
t163.tif,t120_cell_0770,248.933,349.299,68.1254,20.1173,17.8102,12.36,-1.37065,-0.675796,1.188,0
t163.tif,t120_cell_0771,184.134,317.451,68.1316,18.7081,16.174,15.0009,-1.34699,-0.69118,0.640338,0
t163.tif,t120_cell_0390,448.964,147.382,161.807,21.717,19.6315,16.2752,-2.30162,1.14525,-1.94691,0
t163.tif,t120_cell_0391,491.144,189.997,180.562,24.0293,19.1871,15.8085,-0.715209,1.11782,-1.11466,0
t163.tif,t120_cell_1081,227.322,373.022,90.6325,18.8205,17.9877,16.3743,-0.80142,0.681758,-0.239999,0
t163.tif,t120_cell_0101,209.825,160.956,97.1638,18.4895,17.3843,15.8378,2.0381,0.640152,1.29899,0
t163.tif,t120_cell_0080,235.712,155.558,59.3729,18.5838,15.5953,14.7075,-0.491808,0.605718,-0.5146,0
t163.tif,t120_cell_0081,293.836,149.555,57.6456,19.4822,17.5761,13.5196,0.946792,0.0709201,-0.86039,0
t163.tif,t120_cell_1240,293.701,410.869,151.01,22.2128,19.5629,15.937,-1.44971,0.679104,-0.843151,0
t163.tif,t120_cell_1241,254.187,389.994,139.839,22.1115,19.0897,16.0767,1.23077,-0.410707,-1.19103,0
t163.tif,t120_cell_0120,377.602,143.505,63.6827,17.6682,16.6047,14.6805,0.00855154,0.305385,-0.377782,0
t163.tif,t120_cell_0121,440.543,133.913,70.0867,18.6462,16.6522,14.9585,0.2757,-0.311807,0.342807,0
t163.tif,t120_cell_0640,515.56,186.994,115.626,21.2703,18.7349,16.6202,1.41296,0.651046,1.03941,0
