file,name,x,y,z,majorRadius,bRadius,minorRadius,theta_x,theta_y,theta_z
t194.tif,GT_8,136.000000,334.000000,140.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_9,162.000000,361.000000,147.000000,8.495881,8.071087,7.646293,0.0,0.0,0.0
t194.tif,GT_11,122.000000,295.000000,140.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_12,123.000000,232.000000,133.000000,9.168424,8.710003,8.251582,0.0,0.0,0.0
t194.tif,GT_15,127.000000,310.000000,119.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_16,114.000000,270.000000,112.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_18,126.000000,210.000000,112.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_19,144.000000,186.000000,133.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_23,142.000000,194.000000,147.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_24,179.000000,185.000000,175.000000,8.929726,8.483239,8.036753,0.0,0.0,0.0
t194.tif,GT_26,177.000000,164.000000,154.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_27,207.000000,151.000000,147.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_30,165.000000,164.000000,126.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_31,192.000000,167.000000,133.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_33,166.000000,176.000000,105.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_34,190.000000,163.000000,91.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_39,131.000000,307.000000,98.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_40,144.000000,313.000000,84.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_42,153.000000,333.000000,98.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_43,165.000000,352.000000,91.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_46,151.000000,258.000000,70.000000,8.160882,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_47,175.000000,303.000000,63.000000,9.827004,9.335653,8.844303,0.0,0.0,0.0
t194.tif,GT_49,192.000000,338.000000,77.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_50,255.000000,337.000000,63.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_54,118.000000,254.000000,98.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_55,131.000000,271.000000,91.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_57,136.000000,191.000000,98.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_58,156.000000,182.000000,84.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_61,148.000000,224.000000,84.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_62,176.000000,212.000000,70.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_64,205.000000,178.000000,77.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_65,252.000000,166.000000,70.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_71,177.000000,295.000000,182.000000,9.158603,8.700672,8.242742,0.0,0.0,0.0
t194.tif,GT_72,216.000000,299.000000,182.000000,8.984987,8.535738,8.086489,0.0,0.0,0.0
t194.tif,GT_74,210.000000,284.000000,154.000000,8.400000,8.000000,7.560000,0.0,0.0,0.0
t194.tif,GT_75,238.000000,320.000000,147.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_78,154.000000,275.000000,154.000000,8.010618,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_79,179.000000,307.000000,154.000000,9.158603,8.700672,8.242742,0.0,0.0,0.0
t194.tif,GT_81,174.000000,344.000000,168.000000,8.869047,8.425595,7.982143,0.0,0.0,0.0
t194.tif,GT_82,210.000000,356.000000,147.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_86,217.000000,339.000000,182.000000,10.903669,10.358486,9.813302,0.0,0.0,0.0
t194.tif,GT_87,247.000000,324.000000,168.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_89,284.000000,352.000000,175.000000,10.474254,9.950541,9.426829,0.0,0.0,0.0
t194.tif,GT_90,317.000000,361.000000,168.000000,8.077747,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_93,244.000000,291.000000,175.000000,8.984987,8.535738,8.086489,0.0,0.0,0.0
t194.tif,GT_94,279.000000,317.000000,147.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_96,285.000000,307.000000,161.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_97,306.000000,297.000000,154.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_102,136.000000,343.000000,126.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_103,159.000000,358.000000,119.000000,8.495881,8.071087,7.646293,0.0,0.0,0.0
t194.tif,GT_105,176.000000,383.000000,133.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_106,197.000000,399.000000,126.000000,8.188406,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_109,221.000000,375.000000,161.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_110,248.000000,372.000000,182.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_112,259.000000,377.000000,161.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_113,292.000000,398.000000,161.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_117,179.000000,384.000000,112.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_118,185.000000,395.000000,98.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_120,216.000000,407.000000,105.000000,8.828363,8.386945,7.945527,0.0,0.0,0.0
t194.tif,GT_121,241.000000,414.000000,91.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_124,197.000000,366.000000,84.000000,8.787491,8.348117,7.908742,0.0,0.0,0.0
t194.tif,GT_125,221.000000,383.000000,77.000000,8.105554,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_127,256.000000,389.000000,84.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_128,298.000000,399.000000,77.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_135,131.000000,260.000000,161.000000,8.501176,8.076118,7.651059,0.0,0.0,0.0
t194.tif,GT_136,156.000000,222.000000,168.000000,8.383913,8.000000,7.545522,0.0,0.0,0.0
t194.tif,GT_138,140.000000,256.857143,126.500000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_139,176.000000,273.000000,105.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_142,160.000000,240.000000,147.000000,8.383913,8.000000,7.545522,0.0,0.0,0.0
t194.tif,GT_143,197.000000,242.000000,154.000000,8.994999,8.545249,8.095499,0.0,0.0,0.0
t194.tif,GT_145,184.000000,224.000000,175.000000,8.679286,8.245321,7.811357,0.0,0.0,0.0
t194.tif,GT_146,223.000000,205.000000,168.000000,10.296601,9.781771,9.266941,0.0,0.0,0.0
t194.tif,GT_150,170.000000,271.000000,133.000000,8.010618,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_151,210.000000,284.000000,126.000000,8.400000,8.000000,7.560000,0.0,0.0,0.0
t194.tif,GT_153,244.000000,303.000000,126.000000,8.303012,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_154,275.000000,307.000000,105.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_157,178.000000,234.000000,119.000000,8.383913,8.000000,7.545522,0.0,0.0,0.0
t194.tif,GT_158,218.000000,246.000000,119.000000,9.981483,9.482409,8.983335,0.0,0.0,0.0
t194.tif,GT_160,256.000000,238.000000,126.000000,8.517042,8.091190,7.665338,0.0,0.0,0.0
t194.tif,GT_161,296.000000,209.000000,119.000000,8.357033,8.000000,7.521330,0.0,0.0,0.0
t194.tif,GT_166,210.000000,259.000000,175.000000,8.033057,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_167,238.000000,241.000000,175.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_169,230.000000,248.000000,161.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_170,260.820896,265.940299,160.164179,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_173,264.000000,267.000000,175.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_174,302.000000,269.000000,175.000000,10.568349,10.039932,9.511514,0.0,0.0,0.0
t194.tif,GT_176,286.000000,235.000000,161.000000,8.517042,8.091190,7.665338,0.0,0.0,0.0
t194.tif,GT_177,320.000000,231.000000,154.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_181,260.000000,214.000000,182.000000,10.538501,10.011576,9.484651,0.0,0.0,0.0
t194.tif,GT_182,299.000000,221.000000,182.000000,8.517042,8.091190,7.665338,0.0,0.0,0.0
t194.tif,GT_184,309.000000,176.000000,182.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_185,354.000000,179.000000,182.000000,8.000000,8.000000,7.500000,0.0,0.0,0.0
t194.tif,GT_188,223.000000,168.000000,175.000000,10.924285,10.378071,9.831856,0.0,0.0,0.0
t194.tif,GT_189,257.000000,179.000000,182.000000,10.538501,10.011576,9.484651,0.0,0.0,0.0
