file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t168.tif,t120_cell_002,275.077,131.1,117.65,17.9149,13.9562,11.2481,0.453756,0.845218,-0.430208,0
t168.tif,t120_cell_011,524.07,150.533,76.3263,15.8671,15.4093,11.2743,-2.71685,-0.94279,2.48409,0
t168.tif,t120_cell_027,474.36,219.587,51.3838,20.9514,18.2288,15.769,0.265669,-0.036621,1.68087,0
t168.tif,t120_cell_031,231.689,213.963,52.8308,17.0458,15.4249,9.60943,1.6716,-0.814779,-1.1806,0
t168.tif,t120_cell_033,180.177,170.029,86.2466,18.8769,14.2753,10.691,1.20257,1.25255,0.389945,0
t168.tif,t120_cell_034,438.208,213.738,83.1371,21.1312,20.1515,17.638,0.241763,0.228813,0.955157,0
t168.tif,t120_cell_040,521.046,181.56,56.6426,17.2817,16.472,15.9983,1.53929,-0.35244,0.244708,0
t168.tif,t120_cell_042,388.065,253.178,113.538,22.6331,20.4606,19.9372,0.347721,-0.188925,-1.15703,0
t168.tif,t120_cell_049,115.077,305.242,93.9454,17.3058,15.1258,11.2647,-1.58831,0.595583,0.395017,0
t168.tif,t120_cell_050,493.363,245.306,76.2939,21.5245,20.7823,18.7379,0.147893,-0.0406272,0.544318,0
t168.tif,t120_cell_052,197.068,229.582,62.3826,16.7295,14.2632,12.3077,1.09496,-0.799823,-1.66848,0
t168.tif,t120_cell_057,361.108,230.462,84.3297,17.2446,16.2593,10.1814,-1.51205,-0.357891,-1.86763,0
t168.tif,t120_cell_069,236.724,298.538,140.047,18.9097,18.5531,16.5821,-0.209178,0.697725,-0.832616,0
t168.tif,t120_cell_070,435.823,253.685,123.514,24.1785,22.8154,19.7479,0.437054,1.08956,-0.671389,0
t168.tif,t120_cell_076,176.852,256.422,178.52,23.7208,21.9086,16.7075,-1.26702,0.463297,-1.27731,0
t168.tif,t120_cell_080,449.841,279.998,74.216,21.7894,19.7756,17.0613,0.323282,0.17192,0.767364,0
t168.tif,t120_cell_081,326.923,295.3,86.5571,22.4449,20.3625,17.5403,-0.421622,0.279056,-1.20179,0
t168.tif,t120_cell_082,388.451,315.174,124.914,23.34,22.447,19.3685,0.0530556,-1.31417,0.0688825,0
t168.tif,t120_cell_085,379.19,311.256,91.9716,20.7352,19.0395,18.2832,-0.886144,-0.0533776,-1.16695,0
