file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t165.tif,t120_cell_001,337.549,112.298,82.3354,18.2881,16.7018,13.5463,1.59877,-0.322161,-1.49718,0
t165.tif,t120_cell_002,289.287,117.246,112.841,19.4539,15.9965,14.3704,-0.264971,0.544486,-0.725692,0
t165.tif,t120_cell_011,532.27,152.524,82.8732,18.9272,18.4214,14.4076,1.21191,-0.38446,1.84858,0
t165.tif,t120_cell_013,490.106,126.744,152.598,22.6339,19.8631,13.939,-1.44737,1.25883,-0.91114,0
t165.tif,t120_cell_017,380.756,192.099,168.511,21.32,19.1152,10.8762,0.0925858,1.33952,0.248027,0
t165.tif,t120_cell_018,562.748,161.777,105.326,16.9283,15.0054,11.9944,1.59597,-0.290885,0.296998,0
t165.tif,t120_cell_019,521.109,173.701,156.176,21.5316,19.2787,11.983,-1.44783,1.21724,-0.658862,0
t165.tif,t120_cell_022,443.585,193.756,181.721,27.8967,25.9204,16.7814,-1.12681,-0.712708,-1.29183,0
t165.tif,t120_cell_026,280.643,224.354,56.8538,16.9488,15.4889,12.135,-1.27746,-0.514454,1.46344,0
t165.tif,t120_cell_027,477.109,233.116,50.879,20.5674,18.9067,15.1303,0.143037,0.0251276,1.61539,0
t165.tif,t120_cell_031,234.153,201.553,48.3206,16.8533,16.0707,14.0307,-0.20768,-0.310743,0.587792,0
t165.tif,t120_cell_033,158.907,177.891,98.0943,19.3006,17.6995,12.8513,1.31009,0.309308,1.12149,0
t165.tif,t120_cell_034,444.866,219.092,79.9213,21.3417,20.9127,17.5136,0.101309,0.0551072,0.395725,0
t165.tif,t120_cell_040,513.723,178.494,60.7034,19.2795,16.3966,15.5955,0.0983471,-0.782805,-0.726452,0
t165.tif,t120_cell_042,389.398,259.118,104.892,23.404,21.158,18.6733,-0.796747,0.710499,-0.596819,0
t165.tif,t120_cell_049,116.846,290.788,94.5384,19.6082,16.3153,13.2127,-0.816877,0.693564,0.789619,0
t165.tif,t120_cell_050,505.995,249.834,76.7769,22.2653,20.1371,17.6018,0.019887,0.109937,0.0634098,0
t165.tif,t120_cell_052,214.106,228.568,62.2124,15.385,13.986,9.72699,1.01633,-0.842805,-0.94262,0
t165.tif,t120_cell_057,344.213,235.957,93.2674,21.0496,20.1614,19.0313,-0.728551,0.296257,-0.932631,0
t165.tif,t120_cell_069,234.547,289.712,137.182,19.9293,18.3515,13.5788,-1.29062,1.09256,-1.57713,0
t165.tif,t120_cell_070,427.58,257.552,119.948,24.3797,23.0947,20.6314,-0.395209,1.14984,-0.925189,0
t165.tif,t120_cell_076,172.573,262.996,180.356,22.5415,20.3913,19.6787,-2.20662,-0.982895,-0.705066,0
t165.tif,t120_cell_080,466.766,297.027,72.43,21.6858,20.8722,16.082,0.110285,0.406933,-1.55143,0
t165.tif,t120_cell_081,322.985,294.932,87.7014,21.9718,20.3448,18.7824,0.248809,0.176343,1.32506,0
t165.tif,t120_cell_082,384.359,311.637,125.313,24.7369,22.0775,18.2903,-0.0260521,-0.551334,0.210218,0
t165.tif,t120_cell_085,377.063,306.295,89.7187,22.6249,19.1351,17.4436,-0.692887,0.475407,-1.02071,0
t165.tif,t120_cell_087,513.601,291.994,93.4467,21.9595,21.2296,19.5373,0.580617,-0.184576,0.227508,0
t165.tif,t120_cell_090,584.965,306.28,138.015,17.4126,16.8448,14.9214,1.50376,0.873226,0.213143,0
t165.tif,t120_cell_091,258.764,322.316,170.439,25.6067,19.1588,13.851,-1.26206,1.02889,-1.47008,0
t165.tif,t120_cell_097,201.025,312.099,51.4663,17.5274,15.7825,14.371,-0.929193,-0.0222979,1.29177,0
t165.tif,t120_cell_098,265.459,303.588,53.3403,17.2009,16.0375,15.546,-1.82836,-0.073049,-0.478916,0
t165.tif,t120_cell_100,564.825,301.963,167.021,21.5147,19.8019,16.127,0.983675,-0.41946,-0.425798,0
t165.tif,t120_cell_101,189.758,345.599,152.464,22.3814,19.2854,13.4502,1.28129,-0.0672503,1.58292,0
t165.tif,t120_cell_116,239.961,382.416,62.5939,18.9902,18.6195,10.304,1.44697,-0.332216,-1.12765,0
t165.tif,t120_cell_118,422.688,333.335,181.841,26.5829,21.3401,17.9805,0.767024,1.29009,0.527122,0
t165.tif,t120_cell_122,301.304,379.749,174.694,22.7864,20.9797,16.4769,-0.796025,0.134338,0.484302,0
t165.tif,t120_cell_123,363.637,372.969,178.11,23.7831,20.9261,17.7363,0.97225,1.47272,1.44396,0
t165.tif,t120_cell_126,402.266,424.497,133.528,19.3816,18.5184,15.4355,1.04917,-0.17359,0.00139184,0
t165.tif,t120_cell_0051,309.606,108.846,139.407,18.9594,16.4891,13.8819,-0.0159564,1.21119,0.561204,0
t165.tif,t120_cell_0140,365.372,147.27,158.135,22.3505,20.4764,18.178,0.675987,-1.01543,1.81281,0
t165.tif,t120_cell_0141,408.812,152.373,172.77,25.42,22.0469,15.8153,0.356447,1.44358,0.77949,0
t165.tif,t120_cell_1060,536.438,377.947,88.8723,19.1737,17.0071,16.4614,1.21537,1.15809,1.49432,0
t165.tif,t120_cell_1061,559.841,361.711,122.925,21.0063,19.1863,14.85,0.560733,-0.00819971,-0.831264,0
t165.tif,t120_cell_0771,180.113,303.526,68.8905,20.0876,17.8011,14.4562,0.910714,-0.104318,0.434347,0
t165.tif,t120_cell_0390,465.489,159.045,167.003,22.0714,20.5141,12.9909,-1.38688,-0.372103,-1.02591,0
t165.tif,t120_cell_0391,493.484,208.327,179.41,23.9254,18.6899,14.2706,-1.08106,1.11631,-0.948892,0
t165.tif,t120_cell_1081,216.804,366.153,88.2947,21.051,19.3967,12.1501,1.48083,-0.82265,-0.802056,0
t165.tif,t120_cell_0101,214.445,160.46,99.7171,17.8918,17.2329,16.3723,-0.293114,0.381137,0.411433,0
t165.tif,t120_cell_0080,242.965,157.958,62.4295,18.8244,16.4747,14.8799,0.759658,0.4782,-0.241075,0
t165.tif,t120_cell_0081,304.517,148.795,60.5106,18.8283,17.3398,11.1397,-1.59607,0.560958,-1.54328,0
t165.tif,t120_cell_1240,297.411,403.22,147.816,23.3438,18.9607,13.4536,-1.5424,0.649038,-0.965167,0
t165.tif,t120_cell_1241,255.292,389.778,139.897,22.7282,22.024,11.5668,1.32095,1.23945,-1.27909,0
t165.tif,t120_cell_0120,379.741,142.527,66.7157,18.7367,16.9159,10.3663,1.48612,0.359341,1.33559,0
t165.tif,t120_cell_0121,439.761,130.887,68.417,18.5196,16.7549,14.3592,0.479237,-0.205693,0.129164,0
t165.tif,t120_cell_0640,517.934,190.857,111.093,21.6914,18.5742,17.8102,1.23043,0.463353,1.40961,0
t165.tif,t120_cell_0641,533.166,231.893,140.763,21.4658,18.9189,14.4799,1.96753,-0.449129,-1.53428,0
t165.tif,t120_cell_0890,204.075,259.124,156.323,20.0751,18.7323,17.6318,1.58872,0.925785,0.912325,0
t165.tif,t120_cell_0891,208,313.925,176.218,26.0658,21.6005,15.8563,0.804948,1.34924,0.199891,0
t165.tif,t120_cell_0830,296.231,345.153,49.9357,17.8331,15.2798,13.582,1.31333,0.0440124,-1.10323,0
t165.tif,t120_cell_0831,339.074,344.095,59.4852,20.0514,19.2347,10.4283,-1.50559,-0.492621,1.45385,0
t165.tif,t120_cell_0250,356.217,202.605,54.7592,17.165,16.6281,15.7241,0.367122,0.470145,-1.06863,0
t165.tif,t120_cell_0251,314.305,191.515,49.6775,17.5408,15.9493,14.6134,0.492234,0.029009,0.724789,0
t165.tif,t120_cell_1270,287.015,419.057,117.613,20.5021,18.2225,14.472,1.55219,-0.349858,-1.29322,0
t165.tif,t120_cell_1271,330.447,425.953,117.671,20.6152,18.5571,14.0742,1.23213,0.705921,1.16798,0
t165.tif,t120_cell_1250,414.222,375.511,167.665,25.0885,20.2812,18.2824,-1.20242,1.29814,-1.20047,0
t165.tif,t120_cell_1251,475.607,344.338,180.738,24.7839,22.1916,18.5813,1.5782,-0.903209,-1.45425,0
t165.tif,t120_cell_0660,135.358,318.564,128.736,19.7734,18.1209,17.1788,0.964412,-0.366409,0.417803,0
t165.tif,t120_cell_0661,113.469,258.614,122.799,20.1323,17.1427,16.6145,-1.71464,-0.374566,1.24211,0
t165.tif,t120_cell_0230,168.971,162.765,125.977,19.4148,17.9391,15.5599,-1.33529,-0.324612,1.04268,0
t165.tif,t120_cell_0231,133.851,195.183,127.04,21.7867,17.6771,17.2263,-0.779467,-0.777645,1.33085,0
t165.tif,t120_cell_0450,214.42,208.558,182.601,23.6898,20.8113,19.3497,-0.354958,1.32719,-1.16522,0
t165.tif,t120_cell_0451,245.141,237.432,161.604,20.3374,17.1814,13.9666,-1.31246,0.774145,-0.799285,0
t165.tif,t120_cell_0070,479.982,106.935,105.467,18.3451,17.3492,16.0884,0.0912082,-1.05173,1.03809,0
t165.tif,t120_cell_0071,515.482,131.847,104.007,19.1472,17.6519,14.3993,0.460987,0.200694,-1.14286,0
t165.tif,t120_cell_1100,225.836,405.503,111.069,22.0729,19.3324,12.6598,-0.0233439,-1.12465,-0.0664831,0
t165.tif,t120_cell_1101,178.984,392.335,99.1652,18.6275,17.3625,15.2702,1.85649,-1.10705,-2.80947,0
t165.tif,t120_cell_0550,130.368,223.634,147.186,21.5328,19.1286,15.7115,1.975,-0.627511,-1.07167,0
t165.tif,t120_cell_0551,150.305,249.998,126.903,18.9321,17.7377,15.9689,0.758097,0.708653,1.08619,0
t165.tif,t120_cell_0090,203.52,133.906,123.45,19.002,17.3537,14.9932,-0.415616,-1.05728,0.332171,0
t165.tif,t120_cell_0091,235.511,118.427,106.921,18.5498,16.5158,15.9115,-0.730748,0.17043,-1.79586,0
t165.tif,t120_cell_0150,303.841,181.986,178.382,24.8455,20.3189,17.9072,-1.47986,1.39498,-0.395159,0
t165.tif,t120_cell_0151,339.908,144.101,179.694,23.5485,22.0018,17.2974,-0.438816,-0.611725,0.882378,0
t165.tif,t120_cell_1210,509.817,402.351,109.059,18.7811,17.3629,16.571,-0.457065,-0.216371,-0.371409,0
t165.tif,t120_cell_1211,473.178,424.336,110.844,18.8285,17.0795,16.3157,1.4632,-0.0393788,0.136352,0
t165.tif,t120_cell_1150,510.749,395.398,137.959,19.2926,18.1845,16.8349,2.52203,-0.334109,-1.30134,0
t165.tif,t120_cell_1151,540.767,373.438,163.325,22.2553,19.6186,17.3531,0.830813,1.1967,1.25277,0
t165.tif,t120_cell_0790,166.234,341.697,88.3382,19.0469,17.1826,16.1781,1.3918,0.858454,1.4206,0
t165.tif,t120_cell_0350,390.887,178.257,51.8714,16.8906,15.26,14.5619,-0.0229244,-0.245411,-1.47612,0
t165.tif,t120_cell_1280,449.432,409.231,159.853,21.0538,19.7755,16.4203,-1.38818,-0.284725,-0.485806,0
t165.tif,t120_cell_0290,425.955,103.306,132.279,19.2603,17.6006,15.2867,-0.321278,-0.902397,-0.66227,0
t165.tif,t120_cell_0291,472.358,116.179,128.961,20.3747,17.6602,15.371,-0.142813,0.164331,0.779352,0
t165.tif,t120_cell_0241,526.879,137.8,130.208,20.9452,18.6045,16.3025,-0.769878,-1.26602,0.532106,0
t165.tif,t120_cell_12810,466.123,413.777,136.559,20.1008,17.6007,16.4905,0.0824135,-0.638587,-0.337184,0
t165.tif,t120_cell_12811,500.104,377.858,169.192,21.1653,18.4352,17.4015,1.95368,-1.1117,-1.21769,0
t165.tif,t120_cell_1040,442.793,389.594,67.8518,18.2125,15.9283,14.9751,-1.12134,-0.295351,0.222336,0
t165.tif,t120_cell_1041,389.122,383.008,61.0319,17.8144,15.6875,15.2682,-0.0880742,-0.200559,0.786041,0
t165.tif,t120_cell_07910,141.769,267.495,71.478,17.1699,15.979,14.9589,0.245565,-0.496881,0.438398,0
t165.tif,t120_cell_07911,141.097,317.194,79.1216,18.0107,17.3473,15.4969,0.730336,-0.272101,-0.0396616,0
t165.tif,t120_cell_03510,457.769,159.037,55.3978,17.6748,16.0064,14.9461,0.707917,-0.143619,0.461603,0
t165.tif,t120_cell_03511,438.682,197.63,53.5803,17.2163,16.0742,15.1826,-1.70363,-0.495833,0.397401,0
t165.tif,t120_cell_0940,526.063,336.309,129.833,20.426,19.8692,17.6161,0.618359,-1.27892,-0.0656099,0
t165.tif,t120_cell_0941,521.62,301.323,146.924,24.9977,17.5581,16.1339,-1.48397,-1.26973,1.328,0
t165.tif,t120_cell_0711,227.885,296.963,82.6833,20.5984,17.0934,15.4668,0.621661,-0.189009,1.2094,0
t165.tif,t120_cell_0030,427.084,121.152,153.598,21.3378,19.875,17.4146,1.3031,0.175195,-1.00733,0
t165.tif,t120_cell_0031,381.27,110.387,139.915,19.9408,17.449,16.1412,0.0547093,-0.735749,-0.426201,0
t165.tif,t120_cell_0430,496.507,245.36,149.333,23.7266,19.355,17.8013,1.67358,-1.46009,-1.14172,0
t165.tif,t120_cell_0431,466.216,216.881,150.571,23.8029,21.414,17.0605,0.852822,0.0766378,-0.71908,0
t165.tif,t120_cell_0780,423.367,329.972,49.4399,17.3173,16.1624,14.1357,0.0507555,0.0292018,0.184244,0
t165.tif,t120_cell_0781,369.43,302.61,52.5426,16.9081,15.873,15.4941,0.744855,-0.25893,0.637866,0
t165.tif,t120_cell_0720,535.874,344.198,75.3294,17.1856,16.2705,14.8557,-1.16054,0.164978,0.0311485,0
t165.tif,t120_cell_0721,476.854,368.726,62.4546,17.9849,16.3565,15.7541,-0.116729,-0.409094,1.49727,0
t165.tif,t120_cell_0540,384.869,247.183,151.812,21.4972,17.9346,16.8308,0.808214,1.25618,-0.286654,0
t165.tif,t120_cell_0541,335.311,243.842,137.087,20.2533,19.1451,16.6601,-0.124676,0.994431,-0.285996,0
t165.tif,t120_cell_1020,312.074,289.773,136.736,22.6124,18.269,14.0529,-1.95529,0.626566,-1.31075,0
t165.tif,t120_cell_1021,369.367,291.985,150.726,22.1872,18.9793,16.6356,0.83044,0.752714,-1.18171,0
t165.tif,t120_cell_1140,163.15,367.615,120.871,20.5066,16.6493,16.0733,0.146584,-0.586257,0.554282,0
t165.tif,t120_cell_1141,190.285,391.617,130.782,19.4455,17.7962,16.8721,0.425599,1.18695,1.1488,0
