file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t164.tif,t120_cell_001,331.536,115.133,80.438,18.1797,17.1187,14.4991,1.4312,0.646343,1.25962,0
t164.tif,t120_cell_002,286.258,119.53,113.384,22.0665,18.5053,11.8434,-1.54656,-0.12827,1.10366,0
t164.tif,t120_cell_011,527.817,143.13,83.3948,18.1565,17.4319,15.7209,0.837075,0.207898,-0.153124,0
t164.tif,t120_cell_013,486.493,130.431,155.228,21.0796,17.505,16.5225,-2.9548,-1.53112,3.03315,0
t164.tif,t120_cell_017,381.629,191.727,166.888,20.5859,18.5564,11.5983,-1.46146,-0.809332,1.67909,0
t164.tif,t120_cell_018,555.913,157.068,109.841,17.0728,15.7792,14.0821,1.60674,-0.137806,0.326427,0
t164.tif,t120_cell_019,513.432,172.417,159.324,21.5664,19.0971,14.1957,1.41811,1.34263,2.75542,0
t164.tif,t120_cell_022,441.218,188.559,188.901,29.3904,23.9423,18.9498,1.4836,-1.31587,-0.930134,0
t164.tif,t120_cell_026,279.552,221.883,53.3613,17.2341,14.8707,13.2287,0.364172,-1.08957,0.469143,0
t164.tif,t120_cell_027,468.511,234.764,50.7346,19.9958,18.2899,14.6155,-0.155862,-0.048237,-1.27538,0
t164.tif,t120_cell_030,183.807,180.505,71.1938,19.5713,18.4782,9.88993,1.67441,0.842849,1.17456,0
t164.tif,t120_cell_031,233.959,206.127,49.6241,18.6555,17.3673,14.3649,0.0266132,0.470983,0.0551408,0
t164.tif,t120_cell_033,160.894,186.439,95.3958,18.6345,17.1817,14.1214,-1.54015,-0.955256,0.999745,0
t164.tif,t120_cell_034,444.872,213.4,78.642,21.2467,20.6368,17.1672,-0.384138,0.0528302,-1.49074,0
t164.tif,t120_cell_040,514.311,176.737,62.2384,17.5347,16.4712,15.3345,0.990882,-0.208297,-1.3295,0
t164.tif,t120_cell_042,391.322,258.336,105.785,23.0588,21.2031,19.4851,-0.972422,0.881702,-0.492234,0
t164.tif,t120_cell_049,119.371,286.714,91.4682,18.201,16.2071,14.0529,-0.271942,0.890283,0.685255,0
t164.tif,t120_cell_050,507.873,244.363,77.6936,22.5072,19.7957,18.1834,0.0331949,-0.0571369,-0.0949108,0
t164.tif,t120_cell_052,213.359,227.332,60.552,15.2813,14.3328,9.8264,-1.76165,-0.768854,-1.41975,0
t164.tif,t120_cell_057,340.496,233.566,93.263,22.3726,20.6879,19.1577,-0.309191,0.234097,-1.51364,0
t164.tif,t120_cell_069,232.19,293.316,137.128,21.57,17.0919,11.9859,-1.39171,-1.2751,1.23482,0
t164.tif,t120_cell_070,430.34,255.62,120.923,24.4426,22.7522,21.082,0.351902,1.10922,-1.09419,0
t164.tif,t120_cell_076,168.111,265.083,178.661,22.9883,20.5118,18.616,1.09714,-1.1482,-0.602154,0
t164.tif,t120_cell_080,460.491,294.296,73.1629,20.9922,19.8736,16.9695,0.128204,0.131818,-1.02461,0
t164.tif,t120_cell_081,328.466,295.437,87.5305,22.2914,20.7311,18.9154,-0.151948,0.168399,0.18311,0
t164.tif,t120_cell_082,388.66,306.528,126.264,24.0614,21.7866,18.1606,-0.0453464,-0.414155,0.783923,0
t164.tif,t120_cell_085,380.417,307.069,90.1091,21.6918,20.1147,17.2066,-0.281364,0.211663,-0.319438,0
t164.tif,t120_cell_087,510.428,288.904,93.4251,21.9807,20.8089,19.6844,0.228692,-0.62411,0.211229,0
