file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t125.tif,t120_cell_001,375.2,94.9052,97.9289,18.063,16.4017,16.0034,-2.51407,-1.32316,2.04254,0
t125.tif,t120_cell_002,331.523,92.9404,113.132,17.5439,16.2269,14.3427,1.10843,0.836055,-0.409104,0
t125.tif,t120_cell_003,424.127,108.789,145.718,22.4841,20.3996,17.9637,-2.32004,1.48642,-1.83724,0
t125.tif,t120_cell_004,426.163,111.163,95.1741,19.2132,16.9442,16.665,0.462514,1.29101,-0.272374,0
t125.tif,t120_cell_006,374.843,106.451,130.017,18.5662,17.5554,14.8558,1.34154,0.192229,1.2873,0
t125.tif,t120_cell_011,472.104,116.666,73.5541,16.5618,16.1758,15.6561,0.864867,-0.838692,1.44937,0
t125.tif,t120_cell_013,489.372,127.146,161.039,20.456,18.9035,18.1785,0.689503,-0.983559,-0.779901,0
t125.tif,t120_cell_016,329.744,137.569,133.195,18.4589,17.1058,15.9526,1.37782,0.279484,1.43411,0
t125.tif,t120_cell_017,411.603,150.773,181.522,23.0632,21.7426,18.4986,1.61399,-0.984134,-0.803526,0
t125.tif,t120_cell_018,544.448,163.198,80.9848,17.3649,15.7403,14.8933,0.769733,-1.21538,0.300463,0
t125.tif,t120_cell_019,549.678,159.196,154.022,21.099,18.4773,15.2727,1.23951,1.20561,0.546158,0
t125.tif,t120_cell_020,221.139,155.739,157.334,20.7559,18.8864,16.0245,-1.5601,-1.40598,0.818569,0
t125.tif,t120_cell_021,254.227,160.675,131.21,18.5505,17.0286,16.4531,0.337966,1.03662,-1.24714,0
t125.tif,t120_cell_022,460.133,172.588,173.628,23.2554,21.4192,17.4289,-1.30298,0.668157,-0.734064,0
t125.tif,t120_cell_024,552.698,166.256,116.455,22.3699,19.1353,11.6433,-1.48737,0.280854,-0.454565,0
t125.tif,t120_cell_026,243.627,192.882,51.8356,15.9944,15.1233,14.129,-1.26559,0.969272,-0.36096,0
t125.tif,t120_cell_027,489.979,166.989,52.6729,17.5782,17.2796,15.0917,-0.253837,-0.0817997,0.584437,0
t125.tif,t120_cell_028,336.981,175.09,117.374,20.6017,20.0696,18.0406,-1.9774,0.67272,-1.19977,0
