file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t140.tif,t120_cell_001,380.164,117.424,87.8959,18.2214,17.1322,16.3584,-1.18479,0.0642138,-0.710025,0
t140.tif,t120_cell_002,318.991,108.919,92.8792,18.2013,17.2868,16.7577,-1.28776,0.74809,0.887674,0
t140.tif,t120_cell_004,418.744,118.802,97.9793,19.2082,18.5219,17.2878,0.0190377,0.121324,-1.04259,0
t140.tif,t120_cell_006,358.554,116.042,118.83,18.2515,17.7114,16.5789,-0.492435,0.639991,-0.267954,0
t140.tif,t120_cell_011,485.949,122.961,78.4949,18.6579,16.2971,15.467,0.495013,0.563901,0.577199,0
t140.tif,t120_cell_013,473.524,129.875,158.464,21.1959,18.7426,17.0352,-0.917356,1.20597,-1.01653,0
t140.tif,t120_cell_016,310.672,119.968,133.731,19.6486,17.9686,16.9907,-0.520168,0.243003,-1.73892,0
t140.tif,t120_cell_017,379.747,175.916,178.931,27.6789,20.0328,18.2941,2.16367,-1.44119,-1.74119,0
t140.tif,t120_cell_018,564.285,168.407,98.4185,18.2281,16.6281,14.8666,-1.18024,1.23255,-1.66152,0
t140.tif,t120_cell_019,526.208,145.571,164.086,21.479,17.5506,16.5958,0.265727,1.11349,-0.991275,0
t140.tif,t120_cell_020,204.863,152.469,161.814,20.9783,18.1605,17.6116,-2.67198,-1.29865,1.10046,0
t140.tif,t120_cell_021,262.098,120.624,145.739,19.4457,18.3762,16.8254,0.393467,0.421955,-0.530061,0
t140.tif,t120_cell_022,419.232,174.533,176.897,26.4047,19.7494,17.4697,1.35479,-1.33639,-1.1229,0
t140.tif,t120_cell_026,257.915,234.057,48.8365,15.3855,15.1773,14.8164,0.0385526,0.00160881,0.0619024,0
t140.tif,t120_cell_027,481.974,182.811,49.1612,19.3573,18.4464,14.9029,0.104274,-0.0990298,-1.55995,0
t140.tif,t120_cell_030,211.82,192.285,66.2765,17.3757,16.1477,15.3305,-1.04962,0.101835,0.205847,0
t140.tif,t120_cell_031,197.015,270.334,48.3622,16.772,15.582,14.9212,0.178962,-0.210256,0.437635,0
t140.tif,t120_cell_032,349.235,189.763,136.781,21.2503,19.7739,17.1749,1.36514,-0.435601,-0.749829,0
t140.tif,t120_cell_033,186.232,212.937,81.93,17.3361,16.1767,15.7682,0.161922,-1.18335,0.205111,0
t140.tif,t120_cell_034,432.375,197.675,91.0073,21.8409,20.4029,17.0882,-0.00864107,0.188978,1.1163,0
t140.tif,t120_cell_036,265.365,176.778,180.725,25.8742,20.5398,18.6423,0.442594,1.51607,0.631238,0
t140.tif,t120_cell_037,170.243,179.843,148.113,20.1041,18.7982,17.9068,1.42544,-1.2201,-0.908663,0
t140.tif,t120_cell_040,507.667,191.237,72.8494,17.8142,15.9705,15.0834,-0.373111,-0.298666,-0.144959,0
t140.tif,t120_cell_041,310.746,190.23,172.507,25.419,21.3765,19.4405,-1.2264,1.25135,-1.13934,0
t140.tif,t120_cell_042,389.978,229.358,86.7579,21.2943,19.7393,18.5987,-0.220458,0.0954301,-0.208743,0
t140.tif,t120_cell_044,540.588,237.564,61.1595,19.4689,18.0183,16.8128,-1.78452,0.236944,0.143694,0
t140.tif,t120_cell_047,141.887,227.299,85.5778,16.8604,16.4911,15.492,-1.11462,-0.425681,-1.59598,0
t140.tif,t120_cell_048,401.371,167.73,126.826,21.0665,19.8124,18.7701,-1.46247,-0.337819,1.09161,0
t140.tif,t120_cell_049,115.334,269.033,88.0149,17.1209,16.609,15.9395,0.721744,0.22591,-0.432466,0
t140.tif,t120_cell_050,514.726,234.104,93.409,22.5491,21.5762,17.6547,0.243737,0.0802447,1.40407,0
t140.tif,t120_cell_051,281.973,206.61,73.2199,17.4939,16.6934,14.4085,-0.00457565,0.381149,-0.019507,0
t140.tif,t120_cell_052,219.742,244.498,67.4896,17.4036,16.9493,15.9189,1.0886,0.5292,-1.0677,0
t140.tif,t120_cell_056,474.372,215.75,159.598,26.3731,22.4231,20.6157,-0.507771,-1.34311,-0.588153,0
t140.tif,t120_cell_057,321.08,235.133,89.9454,22.7657,21.2139,18.1543,-0.114406,0.0951845,0.245558,0
t140.tif,t120_cell_059,188.309,263.828,78.244,18.2563,16.5729,15.7111,0.605084,0.0491465,1.49159,0
t140.tif,t120_cell_060,347.767,247.213,52.2762,18.0813,17.2922,15.8815,-0.0384845,-0.00565514,-1.09096,0
t140.tif,t120_cell_061,288.985,282.551,54.1627,18.0608,17.2728,15.8886,-0.736598,-0.597804,1.4644,0
t140.tif,t120_cell_063,597.377,263.28,91.7197,18.7644,17.4371,16.6444,-1.29661,0.339841,1.07078,0
t140.tif,t120_cell_065,186.288,259.765,150.221,20.6159,18.5914,17.8871,-0.170889,1.12974,0.987275,0
t140.tif,t120_cell_067,278.971,218.125,157.148,20.5037,19.1927,18.238,-1.06,1.20319,-1.44609,0
t140.tif,t120_cell_068,230.469,228.466,157.853,21.2466,18.5268,17.8994,-0.890624,1.15761,-1.2633,0
t140.tif,t120_cell_069,223.896,265.531,171.06,23.968,20.5756,18.9615,-1.26439,1.19912,0.56282,0
t140.tif,t120_cell_070,441.184,242.768,124.976,26.3213,23.5369,21.6887,-0.133975,-0.269732,1.37905,0
t140.tif,t120_cell_073,503.24,272.826,53.073,19.1615,18.456,16.8476,-0.0434074,0.0213745,1.19226,0
t140.tif,t120_cell_074,509.982,240.208,132.745,24.8025,23.7155,22.493,-0.893246,-0.942647,-0.671881,0
t140.tif,t120_cell_076,129.122,261.52,148.285,20.4956,18.3888,17.2137,-0.152598,-1.05418,-0.727505,0
t140.tif,t120_cell_080,435.576,298.92,86.7544,21.34,19.9826,19.479,-1.47536,0.0409416,0.576569,0
t140.tif,t120_cell_081,313.602,304.346,89.0752,22.3655,21.0313,19.5208,0.2908,0.193802,1.26163,0
t140.tif,t120_cell_082,395.536,286.932,133.133,25.0037,23.0457,20.1881,-1.40804,0.108084,1.25694,0
t140.tif,t120_cell_084,607.748,291.789,118.605,19.8316,17.662,16.8179,0.115437,-0.821081,1.21436,0
t140.tif,t120_cell_085,376.576,296.19,97.9367,21.3935,20.7072,18.3838,0.444753,-0.221462,1.35936,0
t140.tif,t120_cell_086,558.102,300.407,71.4888,19.0626,17.5755,16.7976,-0.0561734,-0.435268,1.31986,0
t140.tif,t120_cell_087,508.691,292.145,96.7225,21.6573,20.5021,19.2098,-0.0782708,-0.127002,0.717658,0
t140.tif,t120_cell_088,142.231,321.407,139.852,20.2634,19.2652,18.1393,2.15526,0.630944,1.49022,0
t140.tif,t120_cell_090,570.166,349.254,83.3656,15.5621,14.65,12.3693,0.982463,-0.40059,-0.226891,0
t140.tif,t120_cell_091,216.181,322.44,169.083,20.5786,19.0793,18.3629,0.404353,1.15815,-0.264132,0
t140.tif,t120_cell_092,483.48,316.05,133.452,22.4309,21.8889,21.1654,-0.306765,1.05219,-1.8058,0
t140.tif,t120_cell_093,287.408,273.072,178.743,25.358,21.0291,20.1673,-0.853055,-1.11078,0.406121,0
t140.tif,t120_cell_097,188.467,372.316,66.3311,17.5912,16.7379,15.5265,0.174006,-0.785726,1.66646,0
t140.tif,t120_cell_098,245.343,357.503,55.0741,17.2713,16.1111,15.6656,-0.635898,0.0368776,0.77044,0
t140.tif,t120_cell_099,254.459,303.72,179.687,25.1136,19.8784,18.5797,-1.95974,1.48164,-2.23922,0
t140.tif,t120_cell_100,585.992,343.204,113.827,18.8849,17.8009,16.6532,1.89739,-1.36671,-0.954288,0
t140.tif,t120_cell_101,211.855,313.046,138.915,19.5156,18.0251,16.7022,0.694547,-0.583403,-0.195383,0
t140.tif,t120_cell_103,445.082,338.924,147.559,23.8334,22.2549,20.9373,0.681929,0.418084,-1.07818,0
t140.tif,t120_cell_105,347.707,341.234,142.292,21.2776,20.0658,17.0988,0.780861,0.0440192,-0.278849,0
t140.tif,t120_cell_109,394.766,360.524,118.349,22.2107,19.6702,16.6065,0.935851,0.667289,0.94903,0
t140.tif,t120_cell_112,360.694,408.488,77.9419,18.7258,17.6533,16.8928,0.546207,-0.639675,0.713691,0
t140.tif,t120_cell_116,244.804,400.52,67.5416,17.8588,17.0684,16.0474,-0.344446,0.389226,-0.86304,0
t140.tif,t120_cell_117,408.164,397.389,85.6821,20.4415,19.2206,17.5582,0.643256,-0.268488,1.49588,0
t140.tif,t120_cell_118,415.609,360.625,179.243,25.8888,19.3335,18.1823,-2.03223,-1.4114,1.12916,0
t140.tif,t120_cell_119,309.373,398.191,62.0588,17.1792,16.631,16.4089,2.00724,-0.436576,-0.56227,0
t140.tif,t120_cell_120,370.387,368.952,172.197,25.2853,20.6825,18.7498,0.453974,1.37782,0.259081,0
t140.tif,t120_cell_122,291.582,384.293,177.928,24.508,18.9362,17.71,1.27919,-0.991748,-1.26261,0
t140.tif,t120_cell_123,330.41,369.127,173.533,24.1899,19.8225,17.9322,-1.61119,1.48422,-1.30496,0
t140.tif,t120_cell_126,428.776,407.877,117.79,19.2139,17.8159,16.3655,0.781126,0.675967,-0.0562917,0
t140.tif,t120_cell_0050,229.538,118.487,121.836,18.6773,17.8378,17.1852,-0.279409,0.633204,-0.812902,0
t140.tif,t120_cell_0051,293.867,102.147,112.103,18.3974,17.5899,14.8912,2.87054,0.637571,-2.70742,0
