file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t123.tif,t120_cell_001,383.975,91.9843,99.624,17.6084,16.0959,15.3472,1.89318,-1.19299,-0.0938159,0
t123.tif,t120_cell_002,335.146,92.1353,119.505,18.8931,16.0819,13.8675,-1.5898,1.17937,-0.298094,0
t123.tif,t120_cell_003,431.599,109.028,144.199,21.6539,20.8399,18.273,1.26126,0.00701939,0.350031,0
t123.tif,t120_cell_004,431.734,109.632,97.5787,19.373,17.3076,15.2507,1.99961,-1.43974,-0.443062,0
t123.tif,t120_cell_006,376.928,117.847,129.757,19.6571,18.331,14.4575,-1.54948,-0.407824,-1.43443,0
t123.tif,t120_cell_007,488.523,123.401,115.349,31.1891,20.6309,16.3855,1.51468,0.0754334,0.274057,0
t123.tif,t120_cell_009,200.878,147.278,110.497,24.3076,20.8634,15.1613,-1.48688,-0.28221,0.991232,0
t123.tif,t120_cell_011,466.674,128.548,75.0419,18.4586,16.5289,14.9899,0.781677,-1.42223,-1.62267,0
t123.tif,t120_cell_013,500.899,134.419,163.839,21.8785,18.9822,15.7897,-1.94412,1.19936,-1.10452,0
t123.tif,t120_cell_015,279.924,137.62,162.915,23.1646,20.3181,15.9648,-1.59991,-0.0794311,1.40457,0
t123.tif,t120_cell_016,315.596,141.959,134.211,19.4263,16.1702,14.3324,2.29588,1.43557,0.707479,0
t123.tif,t120_cell_017,421.964,141.446,178.109,22.6903,20.3654,16.195,0.985476,1.25453,-1.16814,0
t123.tif,t120_cell_018,533.052,159.426,84.583,16.8993,16.3513,15.0757,0.651099,-0.954109,-0.0656188,0
t123.tif,t120_cell_019,551.361,162.797,144.666,21.2021,18.4415,15.1075,0.476014,1.39891,0.102175,0
t123.tif,t120_cell_020,218.873,158.737,157.342,20.8128,19.393,16.214,-1.56711,-1.33746,0.165515,0
t123.tif,t120_cell_021,261.96,160.529,129.859,20.3841,18.0773,14.9429,0.630471,-1.21903,-0.64613,0
t123.tif,t120_cell_022,461.061,173.839,173.997,21.592,18.326,17.3264,-0.0299814,1.32538,0.954845,0
t123.tif,t120_cell_023,154.017,187.265,120.501,22.8732,18.6371,16.2047,-0.42274,-1.38629,0.0656364,0
t123.tif,t120_cell_024,555.905,166.086,113.59,20.2825,18.7329,17.1558,0.433378,-0.203249,-0.918784,0
t123.tif,t120_cell_026,246.718,177.868,56.6824,16.3653,13.6557,11.6376,-0.920804,-1.31722,0.798682,0
t123.tif,t120_cell_027,493.219,169.304,52.8343,17.3246,16.4264,15.3944,0.0692728,-0.569442,-0.838992,0
t123.tif,t120_cell_028,342.279,179.675,126.581,22.2077,20.6639,18.0156,1.36075,0.864657,-1.15686,0
