file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t127.tif,t120_cell_001,376.132,94.6499,95.9336,17.779,16.9418,15.5925,-0.404833,1.25127,-1.0722,0
t127.tif,t120_cell_002,320.468,95.2422,111.31,17.6544,16.6392,14.8959,0.459614,-1.00574,0.780024,0
t127.tif,t120_cell_003,414.661,112.976,149.227,25.3549,21.4547,12.5774,0.367578,-1.43273,-0.276678,0
t127.tif,t120_cell_004,423.706,109.008,96.3224,20.2848,18.0704,16.6078,0.0393685,-1.40174,1.06975,0
t127.tif,t120_cell_006,369.42,102.734,128.145,18.5373,16.9884,15.7253,-0.502381,1.18568,-0.756413,0
t127.tif,t120_cell_011,467.522,110.321,75.2816,16.9209,16.5968,15.3399,0.9941,0.92692,-0.0675039,0
t127.tif,t120_cell_013,485.523,121.187,159.136,20.0411,19.1488,16.5561,1.32681,0.275078,0.275198,0
t127.tif,t120_cell_016,321.427,125.689,131.932,19.0318,17.5707,16.9736,-1.04113,-0.331115,1.03916,0
t127.tif,t120_cell_017,400.497,164.269,180.808,26.0775,21.8393,16.9375,-0.991121,1.20683,-0.301863,0
t127.tif,t120_cell_018,547.805,164.458,86.6828,16.5267,16.0697,14.7639,1.38145,-0.527633,0.846284,0
t127.tif,t120_cell_019,548.58,155.958,157.439,20.0481,18.7405,15.2033,1.28107,-0.940904,1.2828,0
t127.tif,t120_cell_020,211.512,165.565,159.516,20.2313,17.9602,16.0332,0.393191,1.49596,0.010743,0
t127.tif,t120_cell_021,251.729,157.315,132.814,19.605,16.901,16.042,-1.21128,1.05776,-1.42983,0
t127.tif,t120_cell_022,453.19,168.463,176.956,25.4245,19.0487,16.9125,1.03368,-1.43048,-0.385892,0
t127.tif,t120_cell_026,243.736,193.461,51.7831,16.2716,15.4601,14.0843,1.36471,1.32154,-0.398649,0
t127.tif,t120_cell_027,485.349,162.476,53.7246,17.9048,16.3171,15.4744,0.486931,0.237793,0.486942,0
t127.tif,t120_cell_028,330.739,158.691,109.627,20.6451,19.8851,17.6013,0.891131,-0.334426,0.0284077,0
t127.tif,t120_cell_030,234.851,194.348,83.8925,19.1145,17.3122,14.9816,0.904846,0.395363,-0.595061,0
t127.tif,t120_cell_031,181.185,205.097,54.3169,17.8928,16.2955,14.734,1.41881,1.10438,0.276942,0
t127.tif,t120_cell_032,363.327,178.172,140.32,21.4561,19.589,17.5869,-0.966609,-0.7895,-0.00939858,0
t127.tif,t120_cell_033,177.126,197.996,83.227,16.8955,15.5588,14.9555,-1.39572,0.528258,0.776281,0
t127.tif,t120_cell_034,432.37,173.917,104.17,21.7831,20.7843,20.212,1.27101,0.0659897,-1.19508,0
t127.tif,t120_cell_036,246.613,171.516,181.231,21.7312,19.3163,18.1176,1.21916,1.34039,-0.123543,0
t127.tif,t120_cell_037,161.745,185.626,147.687,19.6674,19.1578,17.1332,-2.10899,0.857801,-1.24977,0
t127.tif,t120_cell_038,287.04,182.361,124.348,19.9422,18.4602,17.1905,1.7843,-0.633349,-0.946554,0
t127.tif,t120_cell_040,469.582,202.518,75.0338,25.0687,16.8323,14.4066,-0.816706,-0.269306,0.17175,0
t127.tif,t120_cell_041,316.641,179.332,170.708,25.1302,21.3347,20.1614,-0.140819,-1.22419,1.09701,0
t127.tif,t120_cell_042,388.276,200.96,93.4519,21.2619,20.5425,19.5286,-0.895067,0.314213,0.833148,0
t127.tif,t120_cell_043,575.992,218.342,153.727,22.6329,22.0016,19.6298,-0.202022,-1.1653,0.924591,0
t127.tif,t120_cell_044,541.845,227.07,59.082,18.4889,16.9133,16.532,-0.150123,-0.313115,-1.39,0
t127.tif,t120_cell_046,224.319,221.245,116.06,21.9056,21.1327,19.222,0.104534,-0.216934,-0.315119,0
t127.tif,t120_cell_047,150.526,222.961,87.9603,17.2386,16.2681,15.8525,2.37548,0.715282,1.58289,0
t127.tif,t120_cell_048,410.898,192.13,135.56,20.7951,19.8996,19.022,-1.0502,-1.47245,1.35724,0
t127.tif,t120_cell_049,118.972,262.523,80.4751,16.9772,16.1035,15.5625,0.440863,0.667518,1.28939,0
t127.tif,t120_cell_050,506.902,219.774,107.948,24.1519,22.1115,20.1426,-0.543786,-0.259932,0.0154511,0
t127.tif,t120_cell_051,286.397,228.074,80.2382,17.6208,15.3006,14.6369,0.338923,-0.252091,-1.58657,0
t127.tif,t120_cell_052,220.625,243.674,81.9391,18.7446,16.6866,15.2609,-0.0101558,-0.897573,-1.33622,0
t127.tif,t120_cell_053,201.225,279.141,50.3479,21.3536,18.4447,15.6608,-0.109167,-0.136604,1.52476,0
t127.tif,t120_cell_054,365.773,224.712,166.934,26.8644,21.3358,19.8554,1.1058,-1.40179,-0.202468,0
t127.tif,t120_cell_056,483.465,212.915,166.773,34.8014,25.633,23.6187,-1.50061,-1.42521,-0.267428,0
t127.tif,t120_cell_057,328.668,225.292,99.74,21.6747,20.6414,19.8596,-0.640558,0.264481,-0.365101,0
t127.tif,t120_cell_058,433.61,230.735,176.463,22.8743,21.1954,19.1445,-0.477569,-1.14587,0.685942,0
t127.tif,t120_cell_059,174.628,269.874,78.0681,20.8692,19.4598,11.2536,1.57855,0.906308,1.17666,0
t127.tif,t120_cell_060,335.781,223.967,56.4045,16.8513,16.1777,15.6495,-0.393825,0.858171,0.365351,0
t127.tif,t120_cell_061,266.83,253.198,51.0765,16.5062,15.7801,14.8659,-0.212887,0.267434,-0.849194,0
t127.tif,t120_cell_062,306.839,230.424,133.82,20.5418,19.0056,17.3594,-0.363251,0.519101,-0.460459,0
t127.tif,t120_cell_063,573.254,251.952,75.7964,18.3868,16.2045,15.0468,-0.559079,-0.241293,0.33655,0
t127.tif,t120_cell_065,165.797,257.754,168.099,21.9694,19.5692,17.2352,2.44093,1.37129,1.38609,0
t127.tif,t120_cell_067,299.417,229.482,168.938,22.3557,19.0945,17.2789,-1.29986,1.36675,-1.30587,0
t127.tif,t120_cell_068,255.168,254.476,169.383,23.8382,18.241,17.6749,-2.75198,1.31593,1.67347,0
t127.tif,t120_cell_069,217.855,267.375,176.171,26.3136,19.0302,18.5499,-0.062068,1.33473,1.44325,0
t127.tif,t120_cell_070,448.783,245.011,141.143,26.4188,23.9022,21.8759,-2.72165,1.27673,1.86136,0
t127.tif,t120_cell_071,191.489,271.398,118.719,23.5318,21.6371,15.2827,1.27535,-0.000698217,-1.28208,0
t127.tif,t120_cell_072,432.431,285.557,74.2587,20.6981,17.9864,16.9748,-0.249893,0.0168889,0.00318056,0
t127.tif,t120_cell_073,491.032,279.764,55.4612,19.0571,17.6712,16.3625,0.185583,-0.425609,-0.000355324,0
t127.tif,t120_cell_074,526.246,260.029,139.901,26.8838,25.3097,23.4941,-2.59762,1.37356,0.268059,0
t127.tif,t120_cell_075,271.476,279.307,126.5,21.992,20.1082,19.0531,-0.203405,1.09337,-0.631712,0
t127.tif,t120_cell_076,123.728,281.984,137.628,20.4025,17.7335,17.0383,1.55198,-1.42412,-0.485261,0
t127.tif,t120_cell_078,366.502,271.144,57.2599,20.7045,18.1747,16.6954,0.541789,0.0608874,-1.47098,0
t127.tif,t120_cell_080,436.493,305.404,107.427,22.6246,20.7972,20.1422,-0.931951,0.582067,-1.25652,0
t127.tif,t120_cell_081,326.99,281.816,97.8434,22.5812,20.792,18.6472,-0.317248,0.112283,-0.831044,0
t127.tif,t120_cell_082,396.194,295.564,145.057,24.566,24.1921,22.0246,-0.844177,-0.305146,1.52766,0
t127.tif,t120_cell_084,602.965,294.727,96.9182,17.3449,16.5916,15.7404,0.290387,0.724565,0.948538,0
t127.tif,t120_cell_085,388.035,294.791,107.613,21.8722,21.3553,19.3662,-0.454467,0.422147,-1.33709,0
t127.tif,t120_cell_086,534.904,316.301,74.2587,17.9764,17.2513,15.3443,-0.1064,-0.402894,0.0436715,0
t127.tif,t120_cell_087,496.874,311.995,99.7224,22.0029,20.9306,19.9494,-0.499134,-0.0807044,0.597394,0
t127.tif,t120_cell_088,140.23,333.115,116.31,19.2714,18.4717,17.3708,0.949893,-1.27413,-0.742849,0
t127.tif,t120_cell_090,563.41,312.34,61.968,15.6236,14.5908,13.2385,-1.65233,0.896126,-0.624558,0
t127.tif,t120_cell_091,205.396,321.035,174.896,23.567,19.2065,17.0957,-1.15394,1.35154,-0.993864,0
t127.tif,t120_cell_092,510.241,318.268,149.612,34.7336,25.0113,22.5012,-1.00946,-0.747224,0.212315,0
t127.tif,t120_cell_093,290.351,295.169,172.684,25.909,20.283,18.0718,-0.0827002,-1.41724,0.551082,0
t127.tif,t120_cell_094,569.058,320.29,132.542,21.4364,18.3128,16.7823,-0.480719,1.0258,0.382696,0
t127.tif,t120_cell_095,394.918,319.431,176.082,25.5029,21.1589,20.5963,0.974675,1.11951,1.61207,0
t127.tif,t120_cell_096,247.577,339.589,120.969,20.5612,19.956,19.3145,-0.904081,-0.64712,0.459826,0
t127.tif,t120_cell_097,198.819,381.425,66.7709,16.5161,15.9745,15.1274,0.810211,1.11747,1.3131,0
t127.tif,t120_cell_098,244.861,345.57,49.7117,16.6355,15.8476,14.8734,1.20546,-0.132307,0.347314,0
t127.tif,t120_cell_099,240.518,320.449,177.633,25.512,19.8398,18.7942,-2.36269,-1.4695,-2.15827,0
t127.tif,t120_cell_100,576.817,349.962,94.2535,18.099,16.9191,15.6962,0.632211,-0.077277,-0.535183,0
t127.tif,t120_cell_101,211.672,322.375,138.682,21.3461,17.6797,16.9021,-3.0724,1.44699,-2.23712,0
t127.tif,t120_cell_102,335.342,321.643,165.622,24.1771,21.5872,19.6937,1.01132,-0.989881,-0.808647,0
t127.tif,t120_cell_103,449.184,326.262,148.307,27.8188,25.2505,23.8674,-1.57041,0.964298,-1.62424,0
