file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t167.tif,t120_cell_001,342.842,112.98,82.1462,20.1759,17.2276,10.0914,1.52416,0.0503288,1.40647,0
t167.tif,t120_cell_002,275.077,131.1,117.65,16.3173,15.3389,11.0254,1.19471,-0.678566,1.1363,0
t167.tif,t120_cell_011,532.832,161.004,81.8419,19.4872,18.3586,12.2835,-0.857397,0.430414,-0.796776,0
t167.tif,t120_cell_018,566.971,168.224,109.387,16.4741,14.8967,11.942,2.0489,1.46749,0.737141,0
t167.tif,t120_cell_027,476.264,229.856,51.0989,20.9732,19.05,15.8525,0.0547076,-0.0920132,-1.26113,0
t167.tif,t120_cell_031,232.529,205.871,51.2617,17.2936,16.1009,9.60317,1.73705,0.694477,-1.05198,0
t167.tif,t120_cell_033,169.96,172.227,88.6234,19.9695,17.0034,9.96946,1.71938,-0.922428,1.01262,0
t167.tif,t120_cell_034,440.136,217.277,81.5971,21.0715,20.3221,16.943,0.29084,-0.109243,1.04412,0
t167.tif,t120_cell_040,518.067,181.712,57.5756,18.9426,17.1232,15.5229,-0.609546,-0.939662,-0.475754,0
t167.tif,t120_cell_042,387.613,252.573,111.004,22.6045,20.8514,18.5394,-1.05973,-0.153703,-1.12556,0
t167.tif,t120_cell_049,118.037,298.485,93.7437,18.7015,14.976,11.6183,1.02825,-1.30304,0.650839,0
t167.tif,t120_cell_050,498.803,251.156,74.836,22.3181,19.6548,18.1193,0.158698,0.057869,-0.00134898,0
t167.tif,t120_cell_052,202.552,221.881,62.0192,16.5082,13.9105,12.0384,-0.989928,0.371134,1.36974,0
t167.tif,t120_cell_057,348.803,239.41,86.3863,22.8621,17.8263,11.4784,-1.58295,-0.0556729,1.53256,0
t167.tif,t120_cell_069,233.552,294.472,138.085,19.2371,18.1894,16.603,0.716468,1.04786,-1.59377,0
t167.tif,t120_cell_070,434.735,255.238,119.841,24.1281,23.445,19.5809,1.02102,0.471665,0.609948,0
t167.tif,t120_cell_076,172.543,262.121,181.376,23.0898,21.2812,17.1402,1.47655,0.34257,1.13854,0
t167.tif,t120_cell_080,460.416,286.656,71.071,22.7508,20.0437,16.7835,0.228632,0.139204,0.54525,0
t167.tif,t120_cell_081,318.034,295.418,88.5825,21.3839,20.477,18.734,-0.763625,0.159602,-1.49733,0
t167.tif,t120_cell_082,385.991,314.374,120.252,22.3439,21.8702,18.7118,-1.13983,-0.938477,1.31774,0
t167.tif,t120_cell_085,375.455,311.599,90.9044,21.4486,19.1431,17.0482,-0.321656,0.0450544,-0.776646,0
t167.tif,t120_cell_087,511.063,292.943,89.35,23.0943,20.8275,19.9314,1.51121,-0.0731622,0.86827,0
t167.tif,t120_cell_090,575.375,306.829,133.116,18.0497,15.9989,14.1281,0.72126,0.153347,0.360831,0
t167.tif,t120_cell_097,207.664,310.367,50.6293,18.1653,18.0077,9.03534,-1.42509,0.423678,-1.4125,0
t167.tif,t120_cell_098,266.578,309.724,54.6265,19.1282,16.9874,8.9008,1.51235,0.564252,1.41512,0
t167.tif,t120_cell_116,200.322,372.661,61.4976,16.0083,14.3995,9.85828,-1.33121,1.18732,-0.746417,0
t167.tif,t120_cell_118,423.007,320.536,178.193,22.4116,21.2994,14.4655,-1.4081,-0.123941,-1.24683,0
t167.tif,t120_cell_122,309.559,369.551,174.844,22.2065,17.9355,15.393,-0.43596,-0.610406,-1.00266,0
t167.tif,t120_cell_123,371.139,363.639,178.135,25.2435,21.6396,14.2787,1.5465,1.25692,0.867223,0
t167.tif,t120_cell_126,401.961,422.307,137.621,20.3612,17.8798,15.1186,-1.58287,-0.821046,1.0358,0
t167.tif,t120_cell_0051,317.656,115.026,133.634,19.4167,17.6641,12.7086,-1.3176,0.401918,1.19619,0
t167.tif,t120_cell_0140,351.979,152.32,151.141,18.9955,17.9794,15.8804,0.370375,0.75194,-0.667481,0
t167.tif,t120_cell_1060,535.34,376.33,87.4804,19.151,16.8386,15.8955,-1.02722,0.661215,0.917436,0
t167.tif,t120_cell_0771,174.56,290.361,67.2452,19.1248,14.5396,13.42,1.73274,-1.22201,-1.19253,0
t167.tif,t120_cell_0391,513.739,221.226,172.774,21.0415,19.9946,14.4664,-1.38186,-0.154618,0.572882,0
t167.tif,t120_cell_0101,216.419,155.899,96.8748,20.4739,18.0847,11.8228,-1.34193,0.00195342,0.905859,0
t167.tif,t120_cell_0080,252.94,160.63,60.8447,19.0178,18.0255,10.2541,1.62793,-0.959863,-1.38074,0
t167.tif,t120_cell_0121,442.725,132.056,76.4902,18.3644,15.493,14.5759,0.692774,-0.288899,1.24585,0
t167.tif,t120_cell_0640,514.437,192.589,111.501,22.4876,19.3793,16.5201,-1.43815,0.0954939,-1.36768,0
t167.tif,t120_cell_0641,536.381,237.405,134.408,20.3982,19.4319,17.4272,1.26541,0.26195,1.83577,0
t167.tif,t120_cell_0890,206.067,269.109,161.533,22.2829,18.9458,13.5162,-1.44522,0.52037,-1.11661,0
t167.tif,t120_cell_0830,287.367,358.594,48.9576,16.2498,14.9559,14.3671,1.90135,-0.460534,-1.20616,0
t167.tif,t120_cell_0250,350.382,200.61,55.9026,18.8222,16.8757,9.61536,-1.83863,0.676532,-1.58777,0
t167.tif,t120_cell_0251,308.832,193.549,49.0171,16.7308,14.8985,14.3115,-0.68343,0.00197692,0.901259,0
t167.tif,t120_cell_1270,285.012,417.377,123.823,20.4027,16.851,11.7714,-1.54863,0.740328,-1.35639,0
t167.tif,t120_cell_1250,426.281,373.153,173.335,27.0373,21.1823,13.5399,-1.0654,1.30147,-1.53017,0
t167.tif,t120_cell_1251,474.861,334.308,178.831,23.2892,21.1758,18.8736,-0.278292,-1.35905,0.313631,0
t167.tif,t120_cell_0660,132.837,312.625,121.646,20.8796,20.0072,13.5001,0.156687,-1.11167,-2.35313,0
t167.tif,t120_cell_0661,115.369,251.799,121.255,19.4527,18.6599,16.0173,0.439895,-1.23927,-0.542675,0
t167.tif,t120_cell_0230,175.081,162.374,121.113,19.6734,17.1273,15.0175,1.38123,-0.541095,1.13782,0
t167.tif,t120_cell_0231,141.325,185.498,122.3,19.6117,18.4302,16.8098,-1.40651,-0.620548,0.93914,0
t167.tif,t120_cell_0450,214.077,204.29,179.546,22.714,20.694,18.6767,-0.620117,1.21652,-0.740346,0
t167.tif,t120_cell_0451,240.862,234.454,162.709,20.0981,17.1326,13.1402,1.74503,-1.39983,-1.32082,0
t167.tif,t120_cell_0070,481.216,107.725,104.091,18.559,17.2509,14.4141,0.291269,-0.391616,-0.728958,0
t167.tif,t120_cell_0071,511.384,132.337,102.505,18.651,17.3885,16.342,1.33798,0.957303,-0.842894,0
t167.tif,t120_cell_1101,180.826,389.717,96.0156,19.8857,16.8348,15.036,1.42483,0.614234,0.237623,0
t167.tif,t120_cell_0550,138.369,215.61,142.313,20.0794,19.6976,16.2593,-0.35682,-0.78471,-1.24847,0
t167.tif,t120_cell_0551,152.235,246.381,122.332,19.3525,17.8187,17.3169,0.36219,0.398968,1.35773,0
t167.tif,t120_cell_0090,202.537,128.929,122.417,18.694,17.1177,15.9107,-1.79082,-1.09173,0.870561,0
t167.tif,t120_cell_0091,242.575,119.676,109.054,19.1697,17.9063,12.0547,1.36397,-0.885244,-1.56368,0
t167.tif,t120_cell_0150,286.753,175.23,177.503,24.7877,19.2463,17.5907,0.965967,-1.55918,-1.95581,0
t167.tif,t120_cell_0151,327.747,146.307,177.277,23.2683,22.0134,15.6437,1.19201,0.865054,0.543256,0
t167.tif,t120_cell_1210,511.18,403.081,110.779,18.9527,17.2306,16.1903,0.829802,-0.411935,-0.170881,0
t167.tif,t120_cell_1211,470.775,422.578,107.744,19.5045,16.9119,16.276,0.772054,-0.152296,0.957289,0
t167.tif,t120_cell_1150,511.146,395.042,139.489,20.6141,18.8098,16.5921,-1.20135,0.176378,-0.663104,0
t167.tif,t120_cell_1151,537.251,375.314,165.023,21.9957,18.5155,17.4789,-0.771713,-0.910108,-1.002,0
t167.tif,t120_cell_0790,164.451,331.369,87.1611,21.9095,18.5888,12.3664,1.46784,-0.308241,-1.0247,0
t167.tif,t120_cell_0350,393.956,172.765,51.0887,16.1485,15.6198,14.9525,-0.471575,-0.76101,-0.0768375,0
t167.tif,t120_cell_1280,452.353,405.519,161.253,20.9739,19.3076,16.5596,1.39242,-0.195103,-0.273492,0
t167.tif,t120_cell_0290,423.477,107.778,140.852,20.1765,19.0969,15.3916,0.135039,0.889563,0.926838,0
t167.tif,t120_cell_0291,473.593,108.934,129.659,21.1932,17.7041,14.502,-0.0840581,-0.284822,-1.11925,0
t167.tif,t120_cell_0241,534.216,145.95,128.678,19.2829,17.4589,15.4624,-0.31121,-0.105688,0.600695,0
t167.tif,t120_cell_12810,458.848,411.651,133.943,19.2264,17.7598,16.7985,0.818763,-0.187791,0.27955,0
t167.tif,t120_cell_12811,499.771,372.811,170.218,20.816,19.0774,16.9236,-1.10285,1.20162,-1.27729,0
t167.tif,t120_cell_1040,436.397,392.095,64.6932,18.422,16.6543,15.4497,-0.0284778,-0.352754,0.442541,0
t167.tif,t120_cell_1041,384.74,389.646,66.1209,17.2594,16.3721,14.8077,-0.292396,0.424932,-1.53154,0
t167.tif,t120_cell_07910,147.389,266.234,75.2849,18.2189,16.1702,14.3066,1.02329,-0.57947,-1.48875,0
t167.tif,t120_cell_07911,137.142,314.083,70.3721,19.5721,15.7631,14.6652,-2.05878,-0.349668,1.41025,0
t167.tif,t120_cell_03510,467.991,151.687,54.5009,17.9229,15.6127,15.365,-0.694134,0.288052,-0.410708,0
t167.tif,t120_cell_03511,437.477,192.904,53.3542,17.7467,16.2563,15.6792,-5.51055e-05,0.866141,-1.30678,0
t167.tif,t120_cell_0940,521.536,339.711,122.129,21.4143,19.8458,16.4146,-0.5995,0.924774,-1.1369,0
t167.tif,t120_cell_0941,523.178,307.981,143.21,22.8324,18.9299,16.3117,-0.676553,1.44531,-0.651427,0
t167.tif,t120_cell_0711,239.036,304.731,79.709,19.4732,17.9221,15.5748,-0.177276,0.192883,-1.46185,0
t167.tif,t120_cell_0030,427.658,122.056,166.186,21.8587,19.2455,18.1621,1.46919,-0.744588,0.0431749,0
t167.tif,t120_cell_0031,377.916,108.036,143.509,20.1677,17.7881,15.6399,-0.148213,-0.848593,-0.375271,0
t167.tif,t120_cell_0430,496.643,250.76,146.795,23.454,19.888,16.8846,-0.703138,1.44674,-0.660353,0
t167.tif,t120_cell_0431,468.297,207.49,147.126,21.3945,19.8117,17.7516,-0.202072,0.047556,-1.4097,0
t167.tif,t120_cell_0780,427.324,334.635,48.7535,17.0185,16.0666,14.9707,0.149596,-0.079629,1.45994,0
t167.tif,t120_cell_0781,372.067,307.001,49.6478,17.1116,15.4546,15.0415,-0.351864,-0.157664,-0.329777,0
t167.tif,t120_cell_0720,533.534,343.055,73.0883,17.5723,16.5233,15.3886,0.234768,0.442826,-0.142941,0
t167.tif,t120_cell_0721,477.9,368.283,60.3192,16.8532,16.4478,15.4509,0.377028,0.158867,0.604105,0
t167.tif,t120_cell_0540,381.696,241.061,152.596,22.0177,18.198,15.7689,0.813776,1.24136,0.517874,0
