file,name,x,y,z,aRadius,bRadius,cRadius,theta_x,theta_y,theta_z,isTrash
t152.tif,t120_cell_001,364.129,112.332,90.9949,18.0607,17.4286,16.3255,-0.84524,0.00154231,1.53407,0
t152.tif,t120_cell_002,306.592,108.603,103.562,19.1695,17.6787,14.1804,0.47409,-0.117396,-0.290789,0
t152.tif,t120_cell_004,412.326,108.6,96.1589,19.2273,18.4687,17.5032,-1.74259,-0.360563,0.251575,0
t152.tif,t120_cell_006,359.142,98.0003,120.704,19.7216,18.1491,15.9041,-0.0246021,0.851663,1.06511,0
t152.tif,t120_cell_011,503.425,136.414,70.9351,18.2643,16.9802,16.329,1.38493,0.0881869,0.346535,0
t152.tif,t120_cell_013,486.956,129.699,158.092,19.8597,19.474,16.8753,1.35228,-0.6003,0.338523,0
t152.tif,t120_cell_016,293.448,126.888,144.324,21.0442,19.0983,16.2634,-0.500359,-0.526596,-1.63701,0
t152.tif,t120_cell_017,377.014,172.989,174.623,23.5368,19.4763,18.3664,-1.30737,1.22786,-0.384361,0
t152.tif,t120_cell_018,555.32,155.901,103.136,18.4463,17.1496,14.9189,0.253348,1.25653,-0.129974,0
t152.tif,t120_cell_019,527.169,159.388,166.994,21.3562,19.6317,17.6343,-2.38152,-1.29234,1.11136,0
t152.tif,t120_cell_020,211.05,173.192,163.785,20.4029,19.7345,17.674,0.214778,-1.14983,1.60527,0
t152.tif,t120_cell_021,254.246,144.022,153.386,20.65,18.9646,14.542,-0.1733,-0.231747,-1.28924,0
t152.tif,t120_cell_022,417.288,154.858,183.323,24.9196,22.2161,20.2724,-0.761426,-1.3389,0.82321,0
t152.tif,t120_cell_026,255.17,223.076,51.6064,17.2945,15.7174,15.338,1.7605,-0.695696,-0.816158,0
t152.tif,t120_cell_027,457.818,230.603,52.4596,19.5146,17.8351,15.395,-0.0965148,0.305237,0.405956,0
t152.tif,t120_cell_030,195.743,177.171,67.3308,17.5213,16.7426,15.7821,-0.223004,0.0612415,-0.981465,0
t152.tif,t120_cell_031,219.483,244.554,51.165,17.0504,16.5736,15.9856,0.0869412,-0.348115,0.293732,0
t152.tif,t120_cell_033,162.707,185.066,81.8323,17.4547,16.246,15.6842,1.00423,-0.511324,-0.398069,0
t152.tif,t120_cell_034,441.741,200.994,79.6326,21.2345,19.8971,17.0499,-0.21743,-0.0172463,-1.09258,0
t152.tif,t120_cell_036,275.62,217.073,175.584,25.4752,20.8434,18.0368,-1.93583,-1.22803,1.20609,0
t152.tif,t120_cell_037,175.782,200.959,165.203,22.5457,20.8738,17.3212,-1.02686,-1.19415,1.12354,0
